gene_symbol,logFC.x,logCPM.x,F.x,PValue.x,FDR.x,ensembl_gene_id.x,logFC.y,logCPM.y,F.y,PValue.y,FDR.y,ensembl_gene_id.y,A,B,C,D,E,F,G,H,I,J,ct,col,label,color
DNAJB14,0.513349763758483,6.3634018189504,11.4891222965818,0.000767694329650137,0.00326424063716269,ENSG00000164031,0.390707901237951,6.79280317059069,9.25043289421893,0.00242458688581692,0.00848827198078898,ENSG00000164031,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
DNAJB4,0.638965930614362,6.3228182130054,11.5242846763492,0.000753700296950701,0.00321840742915916,ENSG00000162616,1.14232261430887,6.6325580682285,71.7988838763258,1.00127440855379e-16,4.54037608580222e-15,ENSG00000162616,3,4,4,4,3,4,4,4,NA,3,cis,TRUE,Towards UnRx cis,deepskyblue4
DNAJB9,-0.961706601609345,6.55122537999252,28.4171407400301,1.6164713439414e-07,1.83662128737856e-06,ENSG00000128590,-0.485905224396132,6.85660873646137,10.9361410536519,0.000981474593050786,0.00387567020483282,ENSG00000128590,NA,4,4,5,NA,5,6,5,NA,NA,unkn,TRUE,0,0
DNAJC1,-0.695799308033848,6.62977337363487,24.9147099853893,8.86723606668303e-07,8.61569678149658e-06,ENSG00000136770,-0.579357835083366,7.015233621503,21.7745762655468,3.54583795769811e-06,2.7672575513259e-05,ENSG00000136770,2,3,3,3,3,3,3,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
DNAJC24,0.564598026955686,6.13761473786934,9.91244410482028,0.0017613870706655,0.00660703476548549,ENSG00000170946,0.687455037989999,6.58331090884455,24.8748957928554,4.10945375958317e-06,3.16325451099692e-05,ENSG00000170946,3,4,4,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
DNAJC3,-1.33580978520927,7.87676715361079,133.089582802253,7.26014600585179e-27,1.63534788781812e-24,ENSG00000102580,-0.665581349646666,7.83219713341418,41.0859841687521,2.37843131181815e-10,4.16791772737656e-09,ENSG00000102580,6,5,5,NA,NA,NA,NA,NA,NA,NA,unkn,TRUE,0,0
DNAJC30,-0.697024620828373,6.23935025723362,16.4985525432326,5.83190267551124e-05,0.000347752767083761,ENSG00000176410,-0.655977942677457,6.73570573033328,20.4807835178463,6.85482444604001e-06,5.01429360089532e-05,ENSG00000176410,2,4,4,4,NA,NA,4,4,NA,4,cis,TRUE,Towards UnRx cis,deepskyblue4
DNASE1L1,0.88904261540004,5.94430174482495,24.2736063524273,2.69818749334918e-06,2.28698676529409e-05,ENSG00000013563,0.570331822828036,6.49827350880934,18.6412390363712,0.000249149478721685,0.00119551765918209,ENSG00000013563,2,3,3,1,NA,NA,1,NA,1,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
DNM2,-0.545019620831827,6.76198533399264,17.7213631923764,3.1435256051544e-05,0.000200973857179168,ENSG00000079805,-0.213290671510512,7.03285935745898,3.40416179735465,0.0653697678447295,0.131260847584128,ENSG00000079805,4,3,3,4,4,NA,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
DNMT1,0.550110421968852,7.54950790214099,22.4310396954765,3.00399217391911e-06,2.51308908885898e-05,ENSG00000130816,0.588520749922997,7.65332280656763,38.0310640955169,1.06236298575126e-09,1.66361522875092e-08,ENSG00000130816,4,3,3,4,4,NA,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
DNPH1,-0.535481977848521,7.5579973189305,24.6825024606896,9.9339662441738e-07,9.48146566313622e-06,ENSG00000112667,-0.384438221786484,7.75944063502415,17.7600768848791,2.7658932288453e-05,0.000172180002690903,ENSG00000112667,3,3,3,4,3,NA,4,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
DNTTIP1,-0.791250429186397,6.27676315538295,24.6736855236394,9.97692571002434e-07,9.51239160289093e-06,ENSG00000101457,-0.322354507793788,6.67600231029861,4.89658548010279,0.0403188404111752,0.0884592215212393,ENSG00000101457,2,2,2,2,2,2,2,3,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
DOCK9,0.647155816568333,6.13623150356904,13.2320304060656,0.000310205680883494,0.00149802351200999,ENSG00000088387,0.735382962401444,6.58911021917462,28.2813740369406,3.40177742465081e-07,3.3010351317504e-06,ENSG00000088387,NA,5,5,5,NA,NA,NA,NA,NA,NA,unkn,TRUE,0,0
DPH2,-0.531832665900495,6.41570655991043,12.0071004765846,0.000585747950551186,0.0025883222336764,ENSG00000132768,-0.574211234396341,6.88718846989691,19.5898330206729,1.08091798428087e-05,7.56563516722706e-05,ENSG00000132768,3,4,4,4,3,4,4,4,NA,3,cis,TRUE,Towards UnRx cis,deepskyblue4
DPM3,-1.13944218528364,7.1198161912726,93.7159266559447,4.20604150214625e-20,3.63957900738574e-18,ENSG00000179085,-0.631654347650567,7.27747456895147,32.3573684404985,1.74845245690913e-08,2.22462674304608e-07,ENSG00000179085,NA,6,NA,5,7,NA,6,NA,NA,NA,unkn,TRUE,0,0
DR1,-0.512650820809267,6.32136968980936,12.1452398647543,0.000899232337028912,0.00373884788030941,ENSG00000117505,-0.385101107303402,6.76962568880562,7.91619290140891,0.00824306136361892,0.0241412951108374,ENSG00000117505,2,3,3,3,2,3,3,3,NA,2,cis,TRUE,Towards UnRx cis,deepskyblue4
DRAM2,-1.08499607939382,7.23330394720568,82.8567397540244,3.85960793927581e-18,2.61466673179512e-16,ENSG00000156171,-0.927326290710868,7.53170451903478,82.2904170443949,7.58782042863157e-19,4.24562958252321e-17,ENSG00000156171,2,3,3,3,2,3,3,3,NA,2,cis,TRUE,Towards UnRx cis,deepskyblue4
DRG1,-0.693639253035667,6.3402879875176,22.1862625562138,3.38999408928702e-06,2.78430690469244e-05,ENSG00000185721,-0.456601668151144,6.76272347034974,11.8448916692536,0.000605576034949278,0.00257697405587767,ENSG00000185721,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
DSC3,1.49141061678582,6.50181226192908,80.6386247660288,9.84205053857907e-18,6.37963132033075e-16,ENSG00000134762,0.536838162858297,7.01293291634043,20.4561688439599,6.94150385436303e-06,5.06994724263706e-05,ENSG00000134762,2,2,2,2,3,2,2,NA,2,3,trans,TRUE,Towards UnRx trans,deepskyblue
DST,2.4902979594096,6.43665731233231,173.725836916636,2.45872051564966e-33,1.47687145640023e-30,ENSG00000151914,1.3271496556175,6.86224258210207,99.3271180519585,3.10518223965229e-22,2.45124535925677e-20,ENSG00000151914,2,1,1,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
DTX2,-1.0570365260511,6.03306311049354,33.6964730306595,2.23529724460504e-08,3.02857566524682e-07,ENSG00000091073,-0.51603680168784,6.52162135835698,12.0561624016602,0.00258081689382184,0.00895656729781914,ENSG00000091073,2,4,4,4,NA,NA,4,4,NA,4,cis,TRUE,Towards UnRx cis,deepskyblue4
DTX3L,-0.645174922256955,6.20276464902197,13.4637523720576,0.000275223854462228,0.00135432382780157,ENSG00000163840,-0.639155140968071,6.71554850953445,18.0670909332814,2.36150621783148e-05,0.000150502188577941,ENSG00000163840,NA,3,3,5,5,5,5,5,5,5,unkn,TRUE,0,0
DUSP2,1.62345846419517,5.9372342214609,63.2404112400621,1.78769707292032e-14,6.87794766273744e-13,ENSG00000158050,0.926010077419327,6.49688874578118,43.1114991060826,1.38382586377231e-09,2.12527220940185e-08,ENSG00000158050,4,4,4,4,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
DXO,-0.87913452586223,6.13446421268253,25.135977036009,3.17826846324461e-06,2.64171576142379e-05,ENSG00000204348,-0.486748483175376,6.59714217985475,10.5314087663769,0.00400632110933483,0.0130827578068654,ENSG00000204348,3,4,4,4,3,NA,4,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
DYNC1LI2,0.688443279048056,7.19317481178969,39.9818467045735,6.6900106632172e-10,1.26102502250182e-08,ENSG00000135720,0.919595862853859,7.28768656736643,90.2406553619617,1.95348851840272e-20,1.2979845933387e-18,ENSG00000135720,3,1,1,2,NA,2,2,2,2,2,cis,TRUE,Towards UnRx cis,deepskyblue4
DYRK4,-0.502220762471369,6.51475081757549,11.7595288528634,0.000666503105394819,0.00289267484566827,ENSG00000010219,-0.557025120254586,6.97082608377955,19.1216403614247,1.37391755107739e-05,9.35632962897402e-05,ENSG00000010219,3,4,4,4,4,4,4,4,4,4,cis,TRUE,Towards UnRx cis,deepskyblue4
DZIP3,-0.70720847472215,5.90960959392336,13.4879073229591,0.00115643455222463,0.00462471163583838,ENSG00000198919,-0.574266329005912,6.48767385928087,15.0774707933849,0.0012984472934093,0.00494371018835663,ENSG00000198919,NA,3,3,5,5,5,5,5,5,5,unkn,TRUE,0,0
E2F8,0.923417464229053,5.99868871185203,24.0142151218721,1.37829397625034e-06,1.26203543963573e-05,ENSG00000129173,0.823700255467764,6.50844838727105,37.3783370651991,3.92850258151582e-08,4.68093557907141e-07,ENSG00000129173,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ECH1,-0.927248621924216,8.00770563502369,87.8501129548007,4.76896309814091e-19,3.49336239953249e-17,ENSG00000104823,-0.888063785264972,8.2844607008839,110.641945830335,1.89539087029272e-24,1.77795096538831e-22,ENSG00000104823,4,3,3,4,4,4,4,NA,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ECHDC3,-0.854840246296229,6.45910157564624,34.4016568253005,9.22598623832072e-09,1.34726314436418e-07,ENSG00000134463,-0.81200718333173,6.92410723162957,39.1248084082801,6.21128019829556e-10,1.02288345847318e-08,ENSG00000134463,2,3,3,3,3,3,3,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
ECI1,-0.619594591591192,7.26618402358097,29.6206258275549,9.04869181005583e-08,1.08128266854911e-06,ENSG00000167969,-0.516064077682858,7.5391517111904,30.2032084732336,5.10386138990619e-08,5.92642545857068e-07,ENSG00000167969,2,3,3,3,NA,3,3,NA,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
ECI2,1.11014525375977,6.08822537839985,45.4690415612117,5.27157417301418e-11,1.19338902760949e-09,ENSG00000198721,0.741825701478671,6.59672774212764,33.5007272867874,2.97697594942296e-08,3.63312575052026e-07,ENSG00000198721,4,4,4,4,3,NA,4,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ECSIT,-0.646156536864167,6.65784340112626,24.8423491623827,9.18665552040872e-07,8.87157194414604e-06,ENSG00000130159,-0.498731052949887,7.02733966295206,17.1822717421182,3.72596308268831e-05,0.000223932253612825,ENSG00000130159,4,3,3,4,4,NA,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
EDN1,0.889502957662352,6.73200468500659,15.8342173864197,8.17214388450907e-05,0.000467498516821757,ENSG00000078401,0.544431000271193,7.08564689040972,11.7043559996384,0.000652405389480686,0.00274866348152849,ENSG00000078401,4,4,4,4,3,NA,4,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
EED,0.568780278492509,6.13076556421581,10.2441166459216,0.00147764846175334,0.00566457941876982,ENSG00000074266,0.357762943906009,6.62929095446551,6.99220002058358,0.00833311668057374,0.0243751942524395,ENSG00000074266,4,3,3,3,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
EEF1A2,2.5290446017252,6.15678458813958,186.312357327479,3.01638135006507e-35,2.09058430492971e-32,ENSG00000101210,1.4847851858024,6.63424593429439,127.748383442669,9.57646334254861e-28,1.27260557307646e-25,ENSG00000101210,3,2,2,3,3,3,3,NA,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
EEF1D,0.714370951341185,9.65159118758938,107.541638745291,1.5433328769205e-22,1.82966173961233e-20,ENSG00000104529,0.303025632935903,9.77673409310744,34.6514743506692,5.61448671497439e-09,7.81941905223798e-08,ENSG00000104529,NA,4,4,4,NA,NA,NA,NA,NA,NA,unkn,TRUE,0,0
EEFSEC,-0.580654154005436,6.05092836266605,10.6588974109266,0.00159146604865918,0.00601977711940352,ENSG00000132394,-0.486050632305331,6.58705719127449,10.797805738051,0.0032931659001559,0.0110325669932394,ENSG00000132394,NA,3,3,5,5,5,5,5,5,5,unkn,TRUE,0,0
EFCAB14,-0.565838474517815,6.6010785181202,15.6108539798212,9.15627836894764e-05,0.000515290868858328,ENSG00000159658,-0.441696174269206,6.98354984255197,12.2591676222082,0.000486379040825362,0.00213074658123942,ENSG00000159658,3,4,4,4,3,4,4,4,NA,3,cis,TRUE,Towards UnRx cis,deepskyblue4
EFL1,0.538869091041027,6.0521332110233,9.57746771430417,0.00210446421783626,0.007676608341176,ENSG00000140598,0.332406995384722,6.57547791828572,5.86411780223491,0.0254555294972645,0.0607984289140856,ENSG00000140598,3,5,5,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
EFNA1,0.940894981010761,8.66128786883648,48.4762606947491,1.33029847650226e-11,3.32944146480148e-10,ENSG00000169242,0.162076776285216,8.99420183800207,2.86095409387529,0.0911095844336374,0.171703073441214,ENSG00000169242,NA,6,NA,5,7,NA,6,NA,NA,NA,unkn,TRUE,0,0
EFNA3,0.691895259620118,6.24315354714087,18.9427134305352,1.70189764968262e-05,0.000117143604458674,ENSG00000143590,-0.0364038277795492,6.83470219100141,0.0654431692614006,0.798150990876358,0.870280191533332,ENSG00000143590,NA,6,NA,5,7,NA,6,NA,NA,NA,unkn,FALSE,0,0
EGFL7,0.811156350103274,6.6677894430478,30.592004756025,5.67440193507375e-08,7.11075958762371e-07,ENSG00000172889,0.506020305293589,7.0462004378279,19.854757497302,9.43886628995262e-06,6.71957385879961e-05,ENSG00000172889,4,5,5,4,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
EHF,0.903684078440971,7.51977455586464,56.2948308946353,3.89369912000367e-13,1.21391796094232e-11,ENSG00000135373,1.18735925089638,7.4955378409176,147.183991794342,2.02935027466112e-31,3.73400450537646e-29,ENSG00000135373,3,4,4,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
EID1,0.880745172844743,7.14187198509729,60.5633342700092,5.82662304051137e-14,2.08324895218284e-12,ENSG00000255302,0.474880508779558,7.45297582615002,26.8274572928376,2.76174738538564e-07,2.72979328340597e-06,ENSG00000255302,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
EIF1AX,0.787806317319195,7.72851565384185,71.1786912385396,5.61499989956058e-16,2.70540904251555e-14,ENSG00000173674,0.633050027193217,7.85174951635397,69.6152007154949,2.78819888211715e-16,1.17006521509197e-14,ENSG00000173674,2,3,3,1,1,1,1,1,1,1,cis,TRUE,Towards UnRx cis,deepskyblue4
EIF1B,0.5892647333141,7.19696518834926,29.3621570814962,1.02475325027753e-07,1.21327553022346e-06,ENSG00000114784,0.138887803708723,7.56681349398091,2.45365266890862,0.117613139524942,0.208664218500509,ENSG00000114784,5,4,4,4,5,NA,5,4,5,5,trans,TRUE,Towards UnRx trans,deepskyblue
EIF2AK1,-0.835124687183741,7.79576922847555,68.0402861227916,2.18912577436289e-15,9.34787830663963e-14,ENSG00000086232,-0.715430993855423,8.025876231109,69.4887209455549,2.95884450111115e-16,1.23625433129395e-14,ENSG00000086232,NA,5,5,6,NA,5,6,6,6,6,unkn,TRUE,0,0
EIF2B3,-0.511568880838769,6.42249397105372,10.9641317696119,0.0010109844213215,0.00411984153600486,ENSG00000070785,-0.163682266587953,6.78350783660609,1.46683140537792,0.22617315436899,0.348586459568701,ENSG00000070785,3,4,4,4,3,4,4,4,NA,3,cis,TRUE,Towards UnRx cis,deepskyblue4
EIF2S3,0.810177640393125,7.00467512663393,48.3604562016778,1.40246210859424e-11,3.50032786660224e-10,ENSG00000130741,0.775538575530622,7.22096055240083,59.1707896006307,3.88849670510638e-14,1.21585413315222e-12,ENSG00000130741,2,3,3,1,1,1,1,1,1,1,cis,TRUE,Towards UnRx cis,deepskyblue4
EIF3B,-1.1683377075403,8.09923475345997,142.105893453694,2.41867058759286e-28,6.22634914120333e-26,ENSG00000106263,-1.09629501711039,8.38358925414615,191.272927474697,1.72299489944385e-39,5.68469489582025e-37,ENSG00000106263,NA,5,5,6,NA,5,6,6,6,6,unkn,TRUE,0,0
EIF4EBP1,-1.07031494686199,8.45747202456636,98.3499383704585,6.30775718899998e-21,6.11106368525697e-19,ENSG00000187840,-0.503799023548222,8.38007829818054,26.3691018592317,3.47673963165028e-07,3.35675527705649e-06,ENSG00000187840,4,9,9,7,4,NA,7,4,4,4,cis,TRUE,Towards UnRx cis,deepskyblue4
EIF4H,-0.60060803873397,7.50324368923083,38.3976684230938,1.40314726129125e-09,2.43590690254994e-08,ENSG00000106682,-0.558751905228611,7.7798759415227,40.2162470064387,3.63920104036673e-10,6.1957073939909e-09,ENSG00000106682,2,4,4,4,NA,NA,4,4,NA,4,cis,TRUE,Towards UnRx cis,deepskyblue4
EIF5,0.620993996011939,7.88797947640501,37.8957674961389,1.77548333332165e-09,3.02805361902935e-08,ENSG00000100664,0.451984063051618,8.0217141806849,34.3141585683915,6.63310299150523e-09,9.11861054924167e-08,ENSG00000100664,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ELF5,1.19960192644281,6.80537479184596,60.2487644915928,6.69768510238254e-14,2.35727120204948e-12,ENSG00000135374,1.01074755009765,7.06886238959694,73.7797204516774,3.96402591814774e-17,1.85920588160969e-15,ENSG00000135374,3,4,4,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ELOB,-1.08620771218084,8.59306917892668,193.511279229064,2.53909108474251e-36,2.287721067353e-33,ENSG00000103363,-0.665700805724741,8.60016115273105,104.070945447205,3.63336257659567e-23,3.10392974400602e-21,ENSG00000103363,2,3,3,3,NA,3,3,NA,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
ELOC,-0.815613062008726,7.55791004072542,59.4944024825407,9.35861344901698e-14,3.18192857266577e-12,ENSG00000154582,-0.135079109076867,7.52812134612821,2.11835231617008,0.145901563364155,0.247866860487968,ENSG00000154582,2,2,2,3,NA,3,2,NA,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ELOVL1,-0.986840459630951,6.97641081404061,74.7163287919286,1.22534007452503e-16,6.67270361831894e-15,ENSG00000066322,-1.01328639459076,7.38882449277789,99.5732411159397,2.77729636419606e-22,2.21443096771899e-20,ENSG00000066322,3,4,4,4,3,4,4,4,NA,3,cis,TRUE,Towards UnRx cis,deepskyblue4
EML4,0.790266718126898,6.76573486117635,37.7981309207249,1.85873490507695e-09,3.13618005519538e-08,ENSG00000143924,0.359893787267418,7.16051942045381,11.3460824555512,0.000789077224057083,0.00322094320809649,ENSG00000143924,4,3,3,4,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
EMSY,0.976080001422976,5.94287067708885,28.6432204770623,1.10891747177589e-06,1.04293803973912e-05,ENSG00000158636,0.186504628486275,6.55547059915129,1.67167125962617,0.306110288085784,0.437470236953664,ENSG00000158636,3,3,3,2,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ENC1,-0.951864535261233,6.42557039286475,24.5888959503934,1.03997294445432e-06,9.85295081969866e-06,ENSG00000171617,-0.219309842568828,6.71595203448132,1.85790295982205,0.173217519307042,0.283113294282503,ENSG00000171617,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ENDOD1,1.42223335085363,5.96587925359885,65.8090942492828,4.51217526006485e-14,1.63930238278969e-12,ENSG00000149218,0.285888474098297,6.59926861697629,4.29190010723238,0.0388062293366373,0.0861080753170564,ENSG00000149218,4,3,3,NA,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ENKD1,0.723183293124286,5.93591557467631,15.1447080405459,0.000300050195183172,0.00145581704825007,ENSG00000124074,0.705127840136779,6.4720870777273,28.2168604166273,1.22070465160847e-05,8.40266338603583e-05,ENSG00000124074,3,1,1,2,NA,2,2,2,2,2,cis,TRUE,Towards UnRx cis,deepskyblue4
ENO1,-0.745483951367268,9.45733066959756,87.490804838724,5.53918861650776e-19,4.02484592215604e-17,ENSG00000074800,-0.671902714808272,9.62650212966395,103.197123742612,5.38981922720154e-23,4.48432959703168e-21,ENSG00000074800,3,4,4,4,3,4,4,NA,NA,3,cis,TRUE,Towards UnRx cis,deepskyblue4
EPB41,0.534922772085742,6.5059971624658,11.9815983730962,0.00059358632483558,0.00261910518450959,ENSG00000159023,0.638646269105898,6.83230118198464,27.2051878502,2.28487600364277e-07,2.30123090556358e-06,ENSG00000159023,2,2,2,2,2,2,2,3,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
EPHB6,-1.17283985065708,6.14536515955928,40.0232584187556,6.56201143101354e-10,1.24733592813148e-08,ENSG00000106123,-0.617064046902438,6.58776079408646,15.9425220870409,0.000255742157105292,0.00122408252085214,ENSG00000106123,5,5,5,5,NA,NA,6,4,NA,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
EPM2AIP1,0.97391021466901,6.61825690349157,38.776848715357,1.17483911948419e-09,2.10025802907789e-08,ENSG00000178567,0.883438407223659,6.91974730751851,55.9341244220542,1.82107637177898e-13,5.10969464081563e-12,ENSG00000178567,5,4,4,4,5,NA,5,4,5,5,trans,TRUE,Towards UnRx trans,deepskyblue
EPN1,-0.657403736958466,6.72928170827258,25.342322753138,7.19527570230461e-07,7.11629353213661e-06,ENSG00000063245,-0.394180952655161,7.04114290110102,11.2134143301692,0.000846753447407395,0.00342024439977326,ENSG00000063245,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
EPPK1,0.932782046675049,6.62644129356116,38.9082546609029,1.10476468662239e-09,1.99878108965215e-08,ENSG00000261150,0.740099850509335,6.96857785354741,38.1139118193428,1.02000385005617e-09,1.60516395350945e-08,ENSG00000261150,NA,4,4,4,NA,NA,NA,NA,NA,NA,unkn,TRUE,0,0
ERCC6L2,0.812398761606476,5.94279475671236,18.4678771431542,2.88275010010306e-05,0.000186190526178699,ENSG00000182150,0.477452743994669,6.50456383034828,11.9482363618342,0.00281777611506943,0.00967365693182071,ENSG00000182150,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ERGIC2,-0.577644948026942,7.53097477792568,31.6911912068985,3.35230823003067e-08,4.43528592548845e-07,ENSG00000087502,-0.255597333628253,7.65432431684139,9.03747252842037,0.00272054462934217,0.00938362329255439,ENSG00000087502,4,4,4,5,4,4,4,5,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ERI3,-0.69494564230555,6.88386403473939,34.2440586164778,9.9418449265955e-09,1.43647392416903e-07,ENSG00000117419,-0.809614715945616,7.3254040264103,55.6828300421363,2.05358462973304e-13,5.69527470645963e-12,ENSG00000117419,3,4,4,4,3,4,4,4,NA,3,cis,TRUE,Towards UnRx cis,deepskyblue4
