gene_symbol,logFC.x,logCPM.x,F.x,PValue.x,FDR.x,ensembl_gene_id.x,logFC.y,logCPM.y,F.y,PValue.y,FDR.y,ensembl_gene_id.y,A,B,C,D,E,G,H,R,ct,col,label,color
TPD52L1,-0.759863598789861,7.40135166168011,317.787054512034,7.20029538346266e-69,1.12468165273152e-67,ENSG00000111907,-0.391024736010403,7.09545189135968,68.2048220762579,2.00877813157266e-16,4.466860432158e-16,ENSG00000111907,NA,NA,NA,3,3,3,4,NA,unkn,TRUE,0,0
TPGS1,0.643659300813176,7.28703742439865,195.767098771717,1.26211048681512e-43,1.12003928865327e-42,ENSG00000141933,0.747134263954526,7.06421768146717,227.019987926209,7.04041902377534e-50,3.92172472003663e-49,ENSG00000141933,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TPM2,-1.02083465951838,8.28465459676412,934.062169969988,1.63931280158518e-187,1.21770583513305e-185,ENSG00000198467,-0.104577107622394,7.81308513780411,6.74890904394193,0.00941653489982519,0.0115262560819049,ENSG00000198467,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TPRN,0.633471718371459,6.94676224122038,171.20120524361,4.48778741359282e-28,2.5015860024185e-27,ENSG00000176058,0.664283789678022,6.6650614139994,140.638870282424,5.96120241482252e-27,1.82934723365224e-26,ENSG00000176058,2,NA,2,2,3,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TPT1,-1.71952960718242,10.6067349170891,10223.8157860939,0,0,ENSG00000133112,-1.57474483284877,10.3265864671764,6817.74255504796,0,0,ENSG00000133112,2,2,2,2,2,2,2,1,trans,TRUE,Towards UnRx trans,deepskyblue
TRAF3IP2-AS1,-1.05848386691188,7.0250528258461,473.550187090113,8.39365400707201e-90,1.84586759611663e-88,ENSG00000231889,0.081811585136336,6.62128782242971,2.26353079503545,0.201654252006112,0.220932022550042,ENSG00000231889,3,NA,3,3,3,3,3,NA,trans,FALSE,Away from UnRx trans,coral2
TRAPPC1,0.636627410507109,7.9795628764397,437.684539448857,4.63861328678245e-93,1.06688105595996e-91,ENSG00000170043,0.192853661013294,7.97418001046382,41.1082618822298,1.6160384543986e-10,2.88806466812442e-10,ENSG00000170043,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
TRAPPC10,0.621359850127102,7.07344043944486,156.652206198429,8.47742800635754e-35,5.84272495173563e-34,ENSG00000160218,0.477856055057643,6.83494219122759,77.1726049326963,2.32460392440924e-18,5.51214084564021e-18,ENSG00000160218,NA,3,3,3,3,3,3,NA,unkn,TRUE,0,0
TRAPPC11,0.59028902173903,7.08210400041051,142.429999392864,2.25308911872925e-32,1.45112252296833e-31,ENSG00000168538,1.11845978688861,6.78997509982238,393.199323940655,2.2828860339846e-83,2.48440004809558e-82,ENSG00000168538,2,2,2,2,2,2,2,3,trans,TRUE,Towards UnRx trans,deepskyblue
TRAPPC2B,0.693394550194614,7.25003598846794,243.857407956509,1.1829885867215e-53,1.35732374686993e-52,ENSG00000256060,0.541033295104128,7.05336781593398,132.317472490749,3.9766705694153e-30,1.33667687585876e-29,ENSG00000256060,3,NA,NA,3,3,3,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
TRAPPC3,0.506461341633681,7.52157666324459,170.451821536498,2.65314274610691e-38,2.03407610534863e-37,ENSG00000054116,0.233155382552856,7.39894929930411,35.8860925933278,2.28535047896988e-09,3.90855899216547e-09,ENSG00000054116,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TRIAP1,0.554766421133062,7.37652227882785,176.934566860518,1.14223787031671e-39,9.08355381723707e-39,ENSG00000170855,-0.0778907938262709,7.29277516552417,3.74412204031951,0.053067323719958,0.0612288558365746,ENSG00000170855,NA,NA,NA,NA,NA,NA,3,3,unkn,FALSE,0,0
TRIM14,-0.936582841125285,7.05449220383989,366.463642181599,3.54739567543195e-75,6.23838220183408e-74,ENSG00000106785,0.242120388077096,6.64956179426702,18.8863402037872,8.77601916730432e-05,0.000121239037157823,ENSG00000106785,4,NA,4,4,5,4,4,4,trans,FALSE,Away from UnRx trans,coral2
TRIM2,0.836970164565196,6.94518813422831,295.03903612998,9.13954182339394e-47,8.79571261084399e-46,ENSG00000109654,0.758925163744941,6.6708734643975,176.797256098019,2.90851176660943e-34,1.09216320437325e-33,ENSG00000109654,2,2,2,2,2,2,2,3,trans,TRUE,Towards UnRx trans,deepskyblue
TRIM27,-0.509916538060042,7.77442087324087,226.982270328443,3.80026453393471e-50,4.01147923645234e-49,ENSG00000204713,0.236725373329768,7.41925653876954,37.1176279966349,1.22224469803281e-09,2.11463925675353e-09,ENSG00000204713,NA,NA,NA,NA,4,4,NA,NA,unkn,FALSE,0,0
TRIP6,-0.536445437302865,7.2667456571144,142.655072231379,2.01833674812636e-32,1.30495686074862e-31,ENSG00000087077,0.501645989529187,6.87904897913149,87.8202991726251,1.19205826295002e-20,3.03553016501813e-20,ENSG00000087077,3,3,3,2,2,2,2,3,cis,FALSE,Away from UnRx cis,darkred
TRMT11,-1.22009051764655,7.36095098073015,793.011422461743,1.51969588457803e-161,8.41961896715388e-160,ENSG00000066651,0.103057297286139,6.87526035171496,3.71567160405279,0.0539780231656767,0.0622049819203102,ENSG00000066651,NA,NA,NA,3,3,3,4,NA,unkn,FALSE,0,0
TRMT112,0.534002033770842,9.13978568083841,678.034974880366,6.99202012881297e-140,3.00926943569684e-138,ENSG00000173113,-0.0386032207093923,9.29471181322116,3.52751698074923,0.0604342578096944,0.0693882100413488,ENSG00000173113,3,3,3,3,3,3,2,3,cis,FALSE,Away from UnRx cis,darkred
TRMT2A,-0.881542305051305,6.99300558429488,322.985180522297,3.7021089822914e-58,4.65222416972659e-57,ENSG00000099899,-0.606635358897965,6.66853885288753,127.728114236467,5.25447794057265e-24,1.4853518881715e-23,ENSG00000099899,2,2,2,2,2,2,2,1,trans,TRUE,Towards UnRx trans,deepskyblue
TRMT6,0.572257588264882,7.80192529712971,286.077758423554,2.26234554897701e-62,3.10352957115479e-61,ENSG00000089195,-0.6229860353986,7.99069114710279,419.002251321454,1.9126831324796e-88,2.24305567354426e-87,ENSG00000089195,4,NA,4,4,4,4,3,NA,cis,FALSE,Away from UnRx cis,darkred
TRPT1,0.528543351114913,7.02310770587943,113.603633539099,3.12210095979108e-23,1.44678504735605e-22,ENSG00000149743,0.429385474058859,6.76742996031138,60.9300064593218,8.22557808430099e-15,1.72844984059865e-14,ENSG00000149743,3,3,3,3,3,3,2,3,cis,TRUE,Towards UnRx cis,deepskyblue4
TSEN15,0.638427232881198,7.3074282595832,212.735054429824,3.5533517709641e-47,3.471932598544e-46,ENSG00000198860,-0.130600121853168,7.22860146008887,9.62697187369368,0.00193141875828751,0.0024698437651312,ENSG00000198860,NA,3,NA,4,4,4,4,NA,unkn,FALSE,0,0
TSEN34,0.964492720706085,7.72077450061565,754.120454701975,2.87240942688277e-154,1.44022608663902e-152,ENSG00000170892,0.767575408529228,7.62362650080612,458.98228612444,3.00294916624972e-96,3.93133617334029e-95,ENSG00000170892,3,NA,NA,3,3,3,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
TSHZ2,1.20470214982974,7.60234492057737,636.032852821381,7.47650977630696e-132,2.8185879713085e-130,ENSG00000182463,1.70524324628222,7.40357807193287,947.249965197042,5.22991154972521e-186,2.14426373538734e-184,ENSG00000182463,4,4,NA,3,3,3,2,4,cis,TRUE,Towards UnRx cis,deepskyblue4
TSPAN13,0.753289278801538,7.58343180162959,269.385787922855,6.1955509502856e-59,7.93473626174508e-58,ENSG00000106537,0.690032365671998,7.43689827110538,182.239736899057,1.32383970942487e-40,5.91117621202881e-40,ENSG00000106537,NA,4,4,4,4,4,NA,4,unkn,TRUE,0,0
TSPAN4,0.528326013502809,6.96989926808085,114.658952426647,4.96075711939456e-21,2.12048049417258e-20,ENSG00000214063,0.953865443227116,6.66838889790297,280.948010361761,8.75836539290437e-53,5.19025149166064e-52,ENSG00000214063,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TSPO,0.84955545415793,7.67808793387532,534.098824115761,4.220325845753e-112,1.24841969266109e-110,ENSG00000100300,0.984025257578197,7.51872858423067,635.843891342958,6.63241100525744e-130,1.42307593536741e-128,ENSG00000100300,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TSPYL1,-1.14594099214278,7.29618070246128,657.750127435271,5.18070047321225e-136,2.13794503478899e-134,ENSG00000189241,0.0828044567181834,6.8383279386643,2.42702688054395,0.1193417704686,0.133870333829995,ENSG00000189241,3,NA,3,3,3,3,4,NA,cis,FALSE,Away from UnRx cis,darkred
TSPYL4,-1.06393537408831,7.43555062759504,634.31192493339,1.59961547779413e-131,5.98542686989536e-130,ENSG00000187189,-0.236577125526606,7.02629608881214,23.1097199991216,1.58908978635004e-06,2.40237126768769e-06,ENSG00000187189,3,NA,3,3,3,3,4,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
TSR1,0.579687172249568,7.70545582488545,268.922476796003,7.7208744755278e-59,9.85049990338331e-58,ENSG00000167721,-0.448590206977673,7.81248828735094,202.08045949557,9.97145289032339e-45,4.96367193759251e-44,ENSG00000167721,3,3,3,3,3,3,3,3,trans,FALSE,Away from UnRx trans,coral2
TST,0.791906678062117,6.9800699111912,250.132556785551,1.21565140255359e-45,1.14572859631648e-44,ENSG00000128311,0.832349805054834,6.70728689250617,208.089564632278,2.80215873639821e-44,1.38187576287274e-43,ENSG00000128311,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TSTA3,0.711791415473763,7.57152460263643,355.92900164158,1.25352365688197e-76,2.2487182882312e-75,ENSG00000104522,1.39075298848762,7.32281002020322,1046.90318444135,3.48217618097394e-203,1.68965411203405e-201,ENSG00000104522,NA,2,2,1,4,NA,1,2,unkn,TRUE,0,0
TTC19,0.546773146439394,7.47639597617201,183.806109111055,4.09335445749762e-41,3.40931549001546e-40,ENSG00000011295,0.75018169743795,7.26573096130447,303.11686097324,2.17418471884602e-65,1.68734599823575e-64,ENSG00000011295,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
TTC3,0.571444989708173,9.49406332322758,784.627174376724,5.57312904299546e-160,3.05395289853325e-158,ENSG00000182670,1.30825418560201,9.33015945586791,2851.89234645008,0,0,ENSG00000182670,NA,3,3,3,3,3,3,NA,unkn,TRUE,0,0
TTYH3,0.745997602335519,7.08184180211577,222.704387533027,2.34301480696318e-48,2.36138215921877e-47,ENSG00000136295,0.349925581313821,6.87244989666019,42.5651860194574,7.73316221724544e-11,1.3980753706037e-10,ENSG00000136295,NA,NA,4,4,3,NA,NA,NA,unkn,TRUE,0,0
TUBA1C,0.57808517025834,8.21445011890081,165.237404985639,3.34214467499798e-37,2.47708993354617e-36,ENSG00000167553,-0.300702788448733,8.38559625982464,48.8361959510256,3.26906360597746e-12,6.24415941206746e-12,ENSG00000167553,3,3,3,3,3,3,3,2,trans,FALSE,Away from UnRx trans,coral2
TUBB,0.533264344865856,11.3568076701422,429.385580178498,2.09989868674724e-91,4.76420453183289e-90,ENSG00000196230,0.629603686936085,11.3786672909054,678.77824977186,7.17249292732845e-138,1.7282603686852e-136,ENSG00000196230,NA,NA,NA,NA,4,4,NA,NA,unkn,TRUE,0,0
TUBB2A,0.820554738905829,8.04960272806093,542.23376480448,1.08379329579958e-113,3.28346802727438e-112,ENSG00000137267,1.12743013197482,7.90700271902961,861.783870920249,5.49408005348452e-171,1.88078895811519e-169,ENSG00000137267,NA,NA,NA,NA,5,NA,NA,NA,unkn,TRUE,0,0
TUBB2B,1.60992234460927,9.24681974896067,2367.96012606815,0,0,ENSG00000137285,2.33497979715575,9.21465400597289,3786.49701326886,0,0,ENSG00000137285,NA,NA,NA,NA,5,NA,NA,NA,unkn,TRUE,0,0
TUBB4B,0.942768991994267,8.79759082425406,578.477920722365,9.53015490785654e-121,3.22866193972924e-119,ENSG00000188229,0.632045491219502,8.85884610531031,236.253786026643,8.89392180321496e-52,5.14942007851165e-51,ENSG00000188229,2,NA,2,2,3,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TUBE1,-1.35584249888024,7.125376812013,810.444578538306,8.64281871045401e-165,4.95258205876759e-163,ENSG00000074935,-0.451580563011849,6.71436220519744,68.6506950839661,4.32879513567408e-15,9.18924241323708e-15,ENSG00000074935,3,NA,3,3,3,3,3,NA,trans,TRUE,Towards UnRx trans,deepskyblue
TWIST1,1.31058251234217,7.55945404314455,670.380137823816,2.01010142538504e-138,8.54122758210221e-137,ENSG00000122691,0.326258685548754,7.56841506581509,41.6206665659232,1.24690199747336e-10,2.24086464989351e-10,ENSG00000122691,NA,4,4,4,4,4,NA,4,unkn,TRUE,0,0
TXLNG,0.926838767003899,7.85823818792918,804.640853762395,1.03718352265142e-163,5.90958884383432e-162,ENSG00000086712,0.0767452338973221,7.92907660446877,6.40367699449021,0.0114282745664617,0.0138952055590842,ENSG00000086712,NA,NA,NA,NA,7,NA,NA,5,unkn,TRUE,0,0
TXNDC17,1.03191487372456,8.31305687941418,1423.46453308727,7.43008664101634e-273,1.09571924758988e-270,ENSG00000129235,-0.263220047617268,8.59975927503058,120.782198739381,1.10380419537182e-27,3.45956763811647e-27,ENSG00000129235,3,3,3,3,3,3,3,3,trans,FALSE,Away from UnRx trans,coral2
TXNRD1,0.840640144518043,7.3396957741366,362.832726961667,5.01347255024718e-78,9.15757791145331e-77,ENSG00000198431,0.0869459444533543,7.26197107280672,4.10446453179544,0.042839533721145,0.0498467261799881,ENSG00000198431,NA,2,NA,2,2,2,2,2,unkn,TRUE,0,0
TYMS,-0.564523289920359,7.60042709229413,170.370426562921,2.76010044619322e-38,2.11284635682639e-37,ENSG00000176890,-0.349918965319045,7.35372710437137,53.9421903316147,2.51105868985967e-13,4.98722846814413e-13,ENSG00000176890,1,1,NA,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
TYW3,-0.683957933000366,7.59176331920905,324.131209348487,3.65218248395593e-70,5.83186081992198e-69,ENSG00000162623,-0.258439332110417,7.28658102920757,37.5757575168751,9.68564957819259e-10,1.68013777038572e-09,ENSG00000162623,4,4,NA,3,3,3,3,4,cis,TRUE,Towards UnRx cis,deepskyblue4
UBA2,0.616980672666618,8.48067804054962,652.741225892623,4.70111379864288e-135,1.90861413655024e-133,ENSG00000126261,0.363062382052392,8.48702867199404,220.029467923376,1.94080406577249e-48,1.05389247473005e-47,ENSG00000126261,4,NA,3,3,3,3,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
UBAC1,0.665614841014129,7.27779021037496,225.550045272025,7.551614522394e-50,7.87189089714834e-49,ENSG00000130560,-0.163376303359179,7.19997992427091,14.5350503710406,0.000139746690342415,0.000190913146124509,ENSG00000130560,2,2,2,2,3,2,2,2,trans,FALSE,Away from UnRx trans,coral2
UBE2E3,0.530056222008171,8.62316307494358,389.596396902684,1.9902261811506e-83,3.98363036817928e-82,ENSG00000170035,0.937365064242686,8.47832991779359,1012.07719191892,3.19219170950794e-197,1.4617750607435e-195,ENSG00000170035,NA,NA,3,3,3,3,3,NA,unkn,TRUE,0,0
UBE2G1,0.616197999259662,7.39027179051319,212.599100600303,3.79343239267972e-47,3.69684548433355e-46,ENSG00000132388,0.0259051646177716,7.29948564070429,0.392654611705973,0.530944774920192,0.555357839326193,ENSG00000132388,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
UBE2L3,-0.718126733875154,7.84726229084353,539.907868346325,3.08610985632158e-113,9.21056834499787e-112,ENSG00000185651,-0.760571291313016,7.6854860562709,564.256528990176,1.89760251301566e-116,3.33990671924787e-115,ENSG00000185651,2,2,2,2,2,2,2,1,trans,TRUE,Towards UnRx trans,deepskyblue
UBE2L6,0.61871623433259,6.99832917830716,149.695099674839,3.60695768513648e-29,2.10538833914718e-28,ENSG00000156587,0.450289052549491,6.74386037132006,62.5886097412425,3.30945373201816e-15,7.04374277209016e-15,ENSG00000156587,3,NA,NA,NA,NA,NA,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
UBE2Q1,0.842197428563654,7.88084060808626,672.408766818273,8.2501970724499e-139,3.53559727532169e-137,ENSG00000160714,0.51626381590877,7.83340506895469,253.322312666112,2.83062544783387e-55,1.77488772893815e-54,ENSG00000160714,4,NA,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
UBE2S,0.841909938327224,9.46524496768978,431.889019257562,6.64394305145452e-92,1.51078142675705e-90,ENSG00000108106,0.623552807894488,9.54171086631378,194.566459583209,3.61063025339778e-43,1.72663864468543e-42,ENSG00000108106,3,NA,NA,3,3,3,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
UBL3,0.625122168745969,7.09451632834198,163.898165530662,1.16159277750025e-36,8.45315847080732e-36,ENSG00000122042,0.720543314805328,6.83809343492319,174.943212858933,4.40394432169363e-39,1.897552873111e-38,ENSG00000122042,2,2,2,2,2,2,2,3,trans,TRUE,Towards UnRx trans,deepskyblue
UBL7,-0.733294373887508,7.44057389176917,334.70443745416,2.56080755200945e-72,4.29427727952354e-71,ENSG00000138629,-0.557898248345379,7.17980707599093,165.883322461327,3.45179932468545e-37,1.4092293807998e-36,ENSG00000138629,NA,NA,NA,NA,2,2,2,NA,unkn,TRUE,0,0
UBL7-AS1,-0.630551750897238,7.25711971915809,181.49405043094,1.25385563258417e-40,1.02474851536708e-39,ENSG00000247240,0.779604514928158,6.8282438277631,187.026710991852,1.33349034116325e-41,6.12224862362191e-41,ENSG00000247240,NA,NA,NA,NA,2,2,2,NA,unkn,FALSE,0,0
UBQLN2,0.627336043225478,7.39345821116517,222.958335437021,2.61781249643417e-49,2.70354518169329e-48,ENSG00000188021,0.557778498806731,7.21357268883555,158.542662877423,1.19234947436774e-35,4.67309104848535e-35,ENSG00000188021,5,5,5,5,5,NA,4,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
UBTD2,0.644416614375687,7.10884225853037,174.76320395677,3.27387202486274e-39,2.57493244433911e-38,ENSG00000168246,-0.194393384087929,6.97010171684523,15.3794716729708,8.94830671784945e-05,0.000123565110208924,ENSG00000168246,2,2,2,2,2,2,2,2,trans,FALSE,Away from UnRx trans,coral2
UFSP2,0.67335092127454,7.23357474090924,211.893048048667,5.32728826711297e-47,5.17154373113348e-46,ENSG00000109775,0.887159580216516,6.99186073846199,297.400786093702,3.10344540566274e-64,2.33986069145406e-63,ENSG00000109775,2,2,2,2,2,2,2,3,trans,TRUE,Towards UnRx trans,deepskyblue
UGP2,0.688688074457687,7.28803793782901,237.983382106892,1.95978077900189e-52,2.18606025048175e-51,ENSG00000169764,0.262951602620228,7.13964959996086,33.0319525234041,9.77449607994697e-09,1.63160201252452e-08,ENSG00000169764,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
UHRF1,0.505723308301366,7.10835686815184,99.879610637908,2.73966724194796e-23,1.27368489115689e-22,ENSG00000276043,0.449544720181638,6.86873367003608,62.8242227720693,2.94199305078965e-15,6.27680566584366e-15,ENSG00000276043,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
UHRF1BP1L,0.730262647608441,6.94201903698125,230.89687215445,2.32812082462555e-36,1.67597958573905e-35,ENSG00000111647,0.503432382307821,6.67656162824072,80.364374542591,7.8316024471597e-17,1.76900898325978e-16,ENSG00000111647,NA,2,NA,2,2,2,2,2,unkn,TRUE,0,0
ULK1,0.973689770102786,7.02124817797457,382.646275052779,1.95771623499414e-71,3.21835711549529e-70,ENSG00000177169,0.44107672043309,6.80463516813026,63.8653014950274,1.74927196138382e-15,3.7624641739565e-15,ENSG00000177169,NA,3,NA,3,2,NA,3,3,unkn,TRUE,0,0
ULK2,0.568309336000816,7.09038417204066,135.554060295438,4.0208155069721e-30,2.42457834659748e-29,ENSG00000083290,0.682708770750058,6.83167416167933,156.471891240303,3.24309068012302e-35,1.25568862424383e-34,ENSG00000083290,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
UNC119,0.660649429984492,7.29651950802113,219.159991163387,1.62090177887709e-48,1.63689859401606e-47,ENSG00000109103,0.471495276970047,7.11499831216933,100.451839114347,2.35231682109927e-23,6.51552954532289e-23,ENSG00000109103,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
UNC119B,0.543060122174201,7.06686314335291,117.34661288019,2.01783256752446e-26,1.06611301302082e-25,ENSG00000175970,0.436713119604643,6.82210397313316,62.9606428983251,2.74820371804517e-15,5.86808617874078e-15,ENSG00000175970,NA,NA,NA,3,3,3,3,3,unkn,TRUE,0,0
UNC5B,0.855178231649913,7.28806797623987,241.97035852999,2.91401783973095e-53,3.30563019194818e-52,ENSG00000107731,0.863092521682086,7.07962697822281,200.622965105041,1.99928194380995e-44,9.88243196337462e-44,ENSG00000107731,NA,NA,11,NA,NA,NA,NA,NA,unkn,TRUE,0,0
UNC93B1,0.533680712069907,7.17854271814297,124.39249077624,1.55323774574093e-28,8.80490000807804e-28,ENSG00000110057,1.24717210827385,6.88155359491511,496.330479953891,1.79526556497342e-103,2.58723694091129e-102,ENSG00000110057,3,3,3,3,3,3,2,3,cis,TRUE,Towards UnRx cis,deepskyblue4
UNG,0.722026078858578,7.21798393986824,217.692806502486,3.27936343357005e-48,3.29844097410636e-47,ENSG00000076248,0.45150483668049,7.0303410788636,73.3715720488773,1.5355310680594e-17,3.55034921047702e-17,ENSG00000076248,NA,2,NA,2,2,2,2,2,unkn,TRUE,0,0
UNK,0.547861356549119,7.0082320891422,122.088949463279,2.29806988956954e-24,1.12086794030172e-23,ENSG00000132478,0.196458817459164,6.77318565758246,12.992349906494,0.000316759039925288,0.000422958485777542,ENSG00000132478,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
UQCC3,0.800956234596626,7.59483835870587,452.990986766661,4.16421230952172e-96,1.01110704697055e-94,ENSG00000204922,0.61660111819433,7.47292605338526,257.194441319315,4.57808950498855e-56,2.92081005933467e-55,ENSG00000204922,3,NA,NA,2,2,2,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
UQCR11,0.551355051056285,8.0925189642653,367.847266713631,4.85205017501275e-79,8.99378172921032e-78,ENSG00000127540,-0.373894861015509,8.2519203339121,203.194234181615,5.86099602142964e-45,2.93549317777854e-44,ENSG00000127540,2,2,2,2,2,2,2,2,trans,FALSE,Away from UnRx trans,coral2
UQCRFS1,0.684977359860363,8.51498342536082,758.29902992839,4.72021630067099e-155,2.37860950065974e-153,ENSG00000169021,0.143789169707869,8.60516907896482,36.4145835032417,1.74694485168613e-09,3.00376830967749e-09,ENSG00000169021,4,NA,3,3,3,3,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
URB1,1.13514999144278,7.16330516798069,548.48703184577,6.51781669564373e-115,2.01730450073813e-113,ENSG00000142207,0.77518173156243,6.97270993111298,219.026200041596,3.12553294719939e-48,1.68511149416285e-47,ENSG00000142207,NA,3,3,3,3,3,3,NA,unkn,TRUE,0,0
URB1-AS1,0.561892000415484,7.39521111156349,168.435626880664,7.06358839087585e-38,5.33386026985716e-37,ENSG00000256073,0.538400519815502,7.20641006705643,137.909137880113,2.61968158027474e-31,9.07961722023139e-31,ENSG00000256073,NA,3,3,3,3,3,3,NA,unkn,TRUE,0,0
URI1,0.798973264132509,8.33603291691191,910.164928235889,3.70064305481215e-183,2.52449309888818e-181,ENSG00000105176,0.472358073160849,8.34772588910644,324.459639204798,1.09934463619946e-69,9.26602992965565e-69,ENSG00000105176,4,NA,3,3,3,3,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
USP12,0.712928408711515,7.0249756430461,208.32971343382,1.55895012130449e-40,1.27305796550826e-39,ENSG00000152484,0.708838091796634,6.76413620710618,161.395537692022,3.00710928785448e-36,1.20170767083206e-35,ENSG00000152484,2,2,2,2,2,2,2,3,trans,TRUE,Towards UnRx trans,deepskyblue
USP22,0.516755011323632,7.64079562368903,207.089429061925,5.37598940559929e-46,5.105153575696e-45,ENSG00000124422,0.478051782929035,7.49388713647033,158.556783638764,1.18424399661135e-35,4.6447656641286e-35,ENSG00000124422,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
USP27X,0.630491010570385,7.20003698472967,178.048598492022,6.65615014125187e-40,5.3185556666513e-39,ENSG00000273820,0.652143923129092,6.97289200471598,160.256518820195,5.21128558747206e-36,2.06847951010429e-35,ENSG00000273820,5,5,5,NA,NA,NA,NA,NA,unkn,TRUE,0,0
USP31,0.509179909357119,7.03713457601031,104.896961246352,1.16962514585389e-22,5.34350841121766e-22,ENSG00000103404,0.804793903931898,6.75195733165731,204.580354577529,9.51249520642816e-45,4.73966906705591e-44,ENSG00000103404,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
USP46,0.612474415993355,7.34971806723397,193.128188656056,4.51333009958755e-43,3.93220453854595e-42,ENSG00000109189,0.484550367298313,7.16853403932125,111.316918295277,1.13379270339127e-25,3.3698396224987e-25,ENSG00000109189,3,3,3,3,3,3,2,3,cis,TRUE,Towards UnRx cis,deepskyblue4
UTP20,0.565673774867024,7.08990664162175,132.84462822381,4.47012357927369e-30,2.6938941858748e-29,ENSG00000120800,-0.146136255260174,6.92580622675994,8.38774726494005,0.00379904789043696,0.00477385704265171,ENSG00000120800,NA,2,NA,2,2,2,2,2,unkn,FALSE,0,0
UTRN,-0.666643290992332,7.19421491381354,182.220189952037,8.82125869843975e-41,7.28662127083639e-40,ENSG00000152818,1.01349941996899,6.75123925296919,288.039259896896,2.43409500719918e-62,1.7575329000787e-61,ENSG00000152818,NA,NA,NA,3,3,3,4,NA,unkn,FALSE,0,0
VASH2,0.878579875197668,6.99497593811231,302.89891859224,2.48284915254577e-56,2.99615057782538e-55,ENSG00000143494,0.752041792980768,6.73710788723518,169.288373659531,6.69205334450255e-38,2.78366261416232e-37,ENSG00000143494,NA,NA,NA,4,4,4,4,3,unkn,TRUE,0,0
VEGFB,1.04820525147019,7.74124705110132,857.094082549337,2.00938609793908e-173,1.24383480186007e-171,ENSG00000173511,0.695047580502367,7.67685127843283,384.671052935095,1.10530060511555e-81,1.1680189611301e-80,ENSG00000173511,3,3,3,3,3,3,2,3,cis,TRUE,Towards UnRx cis,deepskyblue4
VGLL4,0.699916381597873,7.35144075997413,250.981496448861,3.9478409702569e-55,4.61948065924576e-54,ENSG00000144560,1.01312423140175,7.11683950736201,412.559186631294,3.51860317795266e-87,4.0544427468827e-86,ENSG00000144560,2,2,2,2,2,2,3,2,cis,TRUE,Towards UnRx cis,deepskyblue4
VPS13B,-0.655771031742181,6.97388712248397,170.511461138647,4.46575557001598e-32,2.85057904876641e-31,ENSG00000132549,-1.64700027136599,6.82448234059597,1006.16548031245,3.31485534507286e-196,1.49848460855473e-194,ENSG00000132549,2,2,NA,5,5,5,5,2,cis,TRUE,Towards UnRx cis,deepskyblue4
VPS26B,0.862357580903715,7.15777366921772,327.490778796694,7.54347904890187e-71,1.22206797903696e-69,ENSG00000151502,0.953762779889313,6.91916602856566,328.202424068735,1.95033235402768e-70,1.66108016432406e-69,ENSG00000151502,NA,NA,3,3,3,3,2,NA,unkn,TRUE,0,0
VPS26C,0.584614174655933,7.15506144059624,150.093683332155,5.33611987663452e-34,3.58170081143848e-33,ENSG00000157538,0.491116683418791,6.93027987681901,90.4051694712708,3.32490384175712e-21,8.6308792240753e-21,ENSG00000157538,NA,3,3,3,3,3,3,NA,unkn,TRUE,0,0
