gene_symbol,logFC.x,logCPM.x,F.x,PValue.x,FDR.x,ensembl_gene_id.x,cnchange.x,color.x,mlog10FDR.x,logFC.y,logCPM.y,F.y,PValue.y,FDR.y,ensembl_gene_id.y,cnchange.y,color.y,mlog10FDR.y,A,B,C,D,E,F,G,H,I,J,K,ct,col,label,color
R3HCC1,-0.525586596881637,7.00963858182821,12.1108493783092,0.00056007076116536,0.00206389539295285,ENSG00000104679,-0.05963985882642,blue,2.68531231838912,-0.394109860658458,7.01308044788964,8.30000953777869,0.0041084144958535,0.0104440096182728,ENSG00000104679,0,black,1.98113273689114,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
RAB1B,0.82389780115079,7.01414643919442,32.6676249503906,2.22780605648774e-08,2.07660477900771e-07,ENSG00000174903,-0.04394722462203,blue,6.68264615085469,0.533073974058559,7.04610853352942,19.4469476939577,1.22911749330775e-05,5.37343453223009e-05,ENSG00000174903,0,black,4.26974803802443,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
RASSF7,-0.764677027805599,7.02818256620761,21.9551048744856,3.90655625112117e-06,2.39779593670242e-05,ENSG00000099849,-0.43044097614101,blue,4.62018778009252,-1.00486177775637,7.18685490295868,53.4165862838006,8.80196521920177e-13,1.05669666217956e-11,ENSG00000099849,0,black,10.9760496643939,1,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
RBM14,-0.679023325453085,6.69058755228241,14.1246332861625,0.000198251496193078,0.000820329107645076,ENSG00000239306,-0.04394722462203,blue,3.08601187815358,-0.549381456920771,6.70880978505364,11.1440916262237,0.000896038572313697,0.00265969766513308,ENSG00000239306,0,black,2.57516772796549,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
RBM4,-0.950189099242552,6.69352665498794,30.6893976393633,6.18270244288581e-08,5.3749958611216e-07,ENSG00000173933,-0.04394722462203,blue,6.26962186582961,-0.535959664224673,6.65624522177433,11.3868128746163,0.00125396698467668,0.00360093462224625,ENSG00000173933,0,black,2.44358476350943,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
RELT,-1.06019917559484,6.52858737959396,32.4481118479628,8.77687198949401e-08,7.5205365520598e-07,ENSG00000054967,0.0520180323617401,blue,6.12375117359903,-0.228659384339462,6.456486007235,2.14190615339141,0.24198659017627,0.336506932995479,ENSG00000054967,0,black,0.473005983652003,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
REPIN1,-0.96818857078485,7.1025443169884,33.6886456713886,1.37512842138578e-08,1.31991880446769e-07,ENSG00000214022,-0.96393181446687,blue,6.87945278383674,0.117354924058734,6.82345148467289,0.583797614046457,0.445132731305482,0.549792271954469,ENSG00000214022,0,black,0.259801369023504,1,1,1,1,1,1,2,1,2,1,1,trans,FALSE,Away from UnRx trans,coral2
REXO2,0.517112821768496,7.65202055455123,19.1040316222245,1.60363531560073e-05,8.63821916178252e-05,ENSG00000076043,-0.11661670061509,blue,4.06357578158681,-0.431172832999946,8.08344415937649,23.4563097124774,1.63429803196296e-06,8.39348343938259e-06,ENSG00000076043,-1,blue,5.07605776211152,1,1,1,1,2,1,1,1,1,1,1,cis,FALSE,Away from UnRx cis,darkred
RFC2,-0.582419665389082,6.96629963903506,10.8218729409459,0.00109772945319717,0.00371797653890042,ENSG00000049541,-0.0119062534603098,blue,2.42969335503164,-0.186002301341587,6.88981045863503,1.36615357718164,0.242945364346784,0.337467042524414,ENSG00000049541,0,black,0.471768634532771,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
RHEB,-1.33334044046197,8.66005236957668,148.647799905353,4.81738046345725e-29,3.03377472113332e-27,ENSG00000106615,-1.00200999137026,blue,26.5180166717369,-0.569747065830109,8.27602185981629,33.0905824824976,1.41273270943213e-08,1.01707883916103e-07,ENSG00000106615,0,black,6.99264538130978,1,1,1,1,1,1,2,1,2,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
RNF19A,1.2990985695485,7.70844928600122,84.04999224519,3.20064143289974e-18,9.2164195313165e-17,ENSG00000034677,1.21702199885693,blue,16.0354377643908,1.23036858199126,7.5964537557017,90.7378784090647,4.17012609261428e-20,9.56209913036455e-19,ENSG00000034677,1,blue,18.0194467582822,5,5,5,5,4,5,4,5,5,5,5,cis,TRUE,Towards UnRx cis,deepskyblue4
RPP30,-0.534010219923466,6.72802373616705,9.88741705629235,0.00179636166338865,0.0057027120674625,ENSG00000148688,-0.0303041053749999,blue,2.24391855558814,-0.365462753227419,6.73216902250505,5.76454037795027,0.016660950612554,0.0355630065204434,ENSG00000148688,0,black,1.44900153060273,1,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
RPUSD4,-0.609643506378778,6.69801156996735,12.719383816598,0.000408582239261621,0.00156987997287724,ENSG00000165526,0.0149626783654102,blue,2.80413355084539,-0.713364660237434,6.77358421684394,21.3028987191158,4.81357585171854e-06,2.28520278012228e-05,ENSG00000165526,-1,blue,4.64107525625903,3,3,3,3,4,3,3,3,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
RTN3,-0.880508867443477,8.33517896837727,61.7694896436796,4.10376299744655e-14,8.1507046610823e-13,ENSG00000133318,-0.02658521321889,blue,12.0888048431385,-1.06044262348682,8.55806115311573,130.176932175342,2.18095430379404e-27,7.57716396757537e-26,ENSG00000133318,0,black,25.1204933146454,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
SAA1,3.34698952205627,8.57125063589432,262.649669462949,3.51255204965392e-45,6.47814956586173e-43,ENSG00000173432,-0.0713088019363499,blue,42.1885490293301,2.27345675229329,8.41130039308411,204.071959711261,5.57553613496728e-40,3.00816573117176e-38,ENSG00000173432,0,black,37.5216982405037,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
SAA2,1.39552235572117,7.29311536154963,43.4023431198897,1.5052314950247e-10,1.93038462921545e-09,ENSG00000134339,-0.0713088019363499,blue,8.71435614917712,0.505643192869443,7.4532375562125,8.16099682836179,0.00443072895954902,0.0111593326569374,ENSG00000134339,0,black,1.95236177601451,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
SAAL1,-0.531900926326369,6.59182186152274,9.55906644192601,0.00213798094682348,0.0066235113307869,ENSG00000166788,-0.0713088019363499,blue,2.17891171640605,-0.495357928428016,6.62948314974928,9.17049502050409,0.00256682036310119,0.00683789612848217,ENSG00000166788,0,black,2.16507750066865,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
SAPCD2,-0.659430021543799,6.6395599323741,11.8031664196445,0.00065725135852942,0.00236966124521308,ENSG00000186193,-0.0686393033908201,blue,2.62531373409534,-0.821980026528892,6.7279538573576,20.2966083228218,7.99598159039882e-06,3.61811263676063e-05,ENSG00000186193,0,black,4.44151791708865,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
SCD,0.733474138097924,7.72377059815048,16.6241350693381,5.56330092440011e-05,0.000262284412418766,ENSG00000099194,-0.00225712394361999,blue,3.58122751879459,1.57790990503656,7.36021912272721,108.167151362195,2.23229564696332e-23,6.0936356172463e-22,ENSG00000099194,0,black,21.2151235189598,1,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
SCGB1D2,3.99415680993755,7.56316327707202,216.136046410416,5.58115897884547e-39,6.651024223098e-37,ENSG00000124935,0.0663215363687599,blue,36.177111470458,2.51279982486886,7.42955872764363,161.14385270997,8.07493289202326e-33,3.56073483104026e-31,ENSG00000124935,0,black,30.4484603671581,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
SCGB2A1,3.82777201132494,7.5164231914872,204.13189459072,2.67383588051045e-37,2.83719626444301e-35,ENSG00000124939,0.0182094027740201,blue,34.5471106206312,2.21372278535586,7.43746082484366,134.445618709242,3.76470022713856e-28,1.35411099934568e-26,ENSG00000124939,0,black,25.8683457341535,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
SCGB2A2,4.39793376000688,11.2741922578808,192.221316748555,1.34781979771963e-35,1.22826025331015e-33,ENSG00000110484,0.0663215363687599,blue,32.9107096017607,2.19319133010109,11.2675885221665,74.2974216242158,6.16303268200692e-17,1.07059348029105e-15,ENSG00000110484,0,black,14.9703754057146,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
SEC61B,1.34264853653875,8.48515779859713,217.57300525864,3.53090259833195e-39,4.27349555104363e-37,ENSG00000106803,-0.0893878560054202,blue,36.3692167438303,1.55852812881197,8.2154040861376,377.506385501507,2.17921446881315e-65,2.77607709832697e-63,ENSG00000106803,0,black,62.5565684766491,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
SERPING1,0.670156454595475,6.5216021837554,12.1321232908757,0.000810089365410271,0.00284449330211603,ENSG00000149131,0.0240737846406001,blue,2.54599508452144,0.588156781773077,6.52125490687376,13.2908772158313,0.000539015779059614,0.00168789782367183,ENSG00000149131,0,black,2.77265384678535,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
SGK3,1.05589086217053,6.67960893650742,35.4379796451536,6.03852800991736e-09,6.16264004806586e-08,ENSG00000104205,1.19116044758939,blue,7.21023319811454,0.36916092791358,6.77296388850998,5.84252457128352,0.0159452483366953,0.0341705181645256,ENSG00000104205,1,black,1.46634843547434,3,2,3,3,2,3,2,3,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
SH2B2,-0.623469542258385,6.69362215332875,11.5179023386295,0.000762615964020187,0.00269982781412265,ENSG00000160999,-0.91523866586949,blue,2.56866393278951,-0.00320427522240829,6.61065576792191,9.76464553918521e-05,0.992119071248856,0.995142519992551,ENSG00000160999,-1,black,0.00211471702924819,3,3,3,3,3,3,3,NA,3,3,3,unkn,TRUE,0,0
SH3GLB2,-0.791354476616578,7.17629785182866,27.1140943697829,3.16386379368851e-07,2.42406418851743e-06,ENSG00000148341,-0.06830642650102,blue,5.61545588436143,-0.886106277078313,7.28875974847245,45.9279288104307,2.976090197739e-11,3.02624160683616e-10,ENSG00000148341,0,black,9.51909640204746,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
SHOC2,0.942464261746815,6.55314415883668,29.8348799344473,1.52633586240824e-06,1.01834604566875e-05,ENSG00000108061,-0.0133843011169701,blue,4.99210461867202,0.72778318711894,6.55971820513595,24.4393902040455,6.07545726052756e-06,2.82576541549487e-05,ENSG00000108061,0,black,4.54886389449907,1,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
SLC25A37,-0.549707095433804,8.73070974442912,16.1776166053998,6.97178570819298e-05,0.000320876126533944,ENSG00000147454,-0.05963985882642,blue,3.493662593594,-0.155641156382216,8.53768249379041,1.57785964373378,0.209565881790358,0.300193388689858,ENSG00000147454,0,black,0.522598876673462,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
SLC35F2,-0.849352720313527,6.67683921062334,21.7661585268076,4.28748461267639e-06,2.60477300468951e-05,ENSG00000110660,0.05563932031034,blue,4.58423011770272,-0.183742221835458,6.58336319451582,1.40507967352202,0.236351594956696,0.330157908763756,ENSG00000110660,0,black,0.48127829496429,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
SLC39A4,0.96017199197569,7.11658918555889,45.5093324049981,5.74958289436771e-11,7.69192903277587e-10,ENSG00000147804,-0.15507932330833,blue,9.11396473129991,1.13507372452916,6.99801071284696,81.0654281965391,2.9831641114245e-18,5.80925291507123e-17,ENSG00000147804,0,black,16.2358797154107,3,3,NA,3,2,3,2,2,3,3,2,trans,TRUE,Towards UnRx trans,deepskyblue
SLC3A2,-0.770890640318685,9.11436969334577,35.8762986380212,4.91682419140062e-09,5.09848998481783e-08,ENSG00000168003,0.12154410351605,blue,7.29255842946367,-0.408060029555431,8.95014373633387,12.5405306673485,0.000429615849380406,0.00137681221890884,ENSG00000168003,0,black,2.86112528839437,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
SLC4A2,-1.2500029412264,6.64210048490478,50.1373441294768,7.08179359496283e-12,1.06309250361593e-10,ENSG00000164889,-1.03399875034593,blue,9.97342894426121,-0.409334117094092,6.54027229500121,6.57117680059291,0.0171235952519428,0.036444701451091,ENSG00000164889,0,black,1.4383656030887,1,1,1,1,1,1,2,1,2,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
SORBS3,0.601675540689506,6.76637669650176,14.1981383190571,0.000190927537610095,0.000795120809853656,ENSG00000120896,0.01598722795635,blue,3.09956688006466,0.365744316644438,6.79544730374351,6.72689104297149,0.00973247454634178,0.0221394485463906,ENSG00000120896,0,black,1.65483320081241,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
SPACA9,1.15111222465045,6.63634224489237,50.1677846131546,3.96112111097435e-11,5.46931267836138e-10,ENSG00000165698,-0.0406834061076702,blue,9.26206724747831,1.09343490434398,6.60892725596109,58.5427806759836,8.13352013917599e-14,1.09065272977372e-12,ENSG00000165698,0,black,11.9623135093118,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
SRI,-0.567868566114973,7.84613099227017,22.9084821017593,2.44562099903765e-06,1.56689663015266e-05,ENSG00000075142,0.02609825531607,blue,4.80495965345807,-0.447590044523495,7.84575170583618,17.1626285220639,3.93243609496331e-05,0.000156410684575037,ENSG00000075142,0,black,3.80573358315925,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
SRPRA,0.99622712181598,7.4075245441116,59.7493778142714,9.92769351116668e-14,1.92249784843743e-12,ENSG00000182934,0.0149626783654102,blue,11.7161341375667,0.540114797412297,7.47372238508599,27.9802685601897,1.72892579031092e-07,1.05507034921702e-06,ENSG00000182934,-1,blue,5.97671858182775,3,3,3,3,4,3,3,3,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
SRRT,-0.743252934958778,6.98365796700978,21.8975505312925,4.01882746188273e-06,2.45697217993241e-05,ENSG00000087087,-0.70634843974448,blue,4.60959976096813,-0.408207249515198,6.93371902121729,7.38592404850248,0.00676652854970631,0.0161159698410559,ENSG00000087087,-1,black,1.79274355400861,3,3,3,3,3,3,3,NA,3,3,3,unkn,TRUE,0,0
SSNA1,-0.537954811101933,7.946499939476,23.3680905060725,1.95260798388756e-06,1.2678039767974e-05,ENSG00000176101,0.0254454348553299,blue,4.89694789028414,-0.906285387048081,8.23554593204019,77.1337221453197,1.72532339623904e-17,3.1586160060488e-16,ENSG00000176101,0,black,15.5005031682039,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
SSSCA1,0.846826618807592,7.06328453703471,33.4369976227365,1.54853979050201e-08,1.47721542084096e-07,ENSG00000173465,-0.49816451799957,blue,6.83055616734168,0.471446076632237,7.12028771858912,14.0852683130953,0.000191960340927239,0.000664872314526423,ENSG00000173465,0,black,3.1772617508187,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
STC1,-0.983708480114248,6.90877169144542,13.5854017594743,0.000261445535937143,0.00105312382806506,ENSG00000159167,0.0109340192651,blue,2.97752056073893,-1.13148589210708,7.05035580121753,17.3742113831015,3.52923630473464e-05,0.000141912123573109,ENSG00000159167,0,black,3.84798050111763,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
STK32C,0.86903204052786,6.83742648986567,29.7567417710018,8.89480490939057e-08,7.59637914312452e-07,ENSG00000165752,-0.09447396614114,blue,6.11939336730816,0.898679915835935,6.78419466524714,42.8360816169203,1.29292136303972e-10,1.23143039894084e-09,ENSG00000165752,0,black,8.90959012967152,1,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
STOM,-0.728457966126336,7.42550122310969,23.7938981457714,1.58559729722593e-06,1.05154423495822e-05,ENSG00000148175,-0.0878020619832398,blue,4.97817245327325,-0.166863516265436,7.245464868611,1.44198411268993,0.23029988145502,0.323748239859945,ENSG00000148175,0,black,0.489792584057229,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
STX3,-0.603866755779864,7.15927068882733,17.6362786815926,3.34215542186636e-05,0.000166377480062833,ENSG00000166900,0.0695183302467901,blue,3.77890545777076,-0.198549684304694,7.07031025370695,2.04593220692886,0.153142261191163,0.232322332061751,ENSG00000166900,0,black,0.633909041491077,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
SWI5,0.559011584188437,7.15434131679389,14.5376689223893,0.000160491898964608,0.00067821617532998,ENSG00000175854,-0.05698053577464,blue,3.16863185659158,0.217861002553283,7.23015124766738,3.13969526395449,0.0769235798067532,0.131410518529995,ENSG00000175854,0,black,0.88136987102658,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
SYPL1,-0.982137314942469,8.24623044021963,89.9865944481309,2.79607247120757e-19,8.66335094478954e-18,ENSG00000008282,-0.95108911286324,blue,17.062314092354,-1.14395185680268,8.46737735620234,142.175547384983,1.60693686435e-29,6.16687235138839e-28,ENSG00000008282,-1,blue,27.2099350409788,3,3,3,3,3,3,3,NA,3,3,3,unkn,TRUE,0,0
SYT12,0.781736395838861,6.49017296990133,16.4996960518131,5.92411069630522e-05,0.00027726985772556,ENSG00000173227,0.09295052678904,blue,3.55709734042929,0.671945361582409,6.49418763773852,18.7056225932817,1.79059143417612e-05,7.62102303214079e-05,ENSG00000173227,0,black,4.11798672585313,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TACC1,1.28874879229074,6.55141761424373,42.178469060174,2.63961669485731e-10,3.29250739426163e-09,ENSG00000147526,0.08213516590418,blue,8.48247324103333,0.693976295707144,6.59383424721706,17.0257784440624,4.21765874024057e-05,0.000167095713110177,ENSG00000147526,0,black,3.77703469191676,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TAF6L,-0.880283001928123,6.49387457989393,23.4226064929033,2.13029020333736e-05,0.000111194258187676,ENSG00000162227,0.12154410351605,blue,3.95391763812977,-0.757683900916082,6.51810119790821,21.9222343929279,2.04618902136327e-05,8.62880262250293e-05,ENSG00000162227,0,black,4.06404946506324,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TBRG1,1.27800700015131,6.58325099322179,55.7252639590319,3.44537343285153e-12,5.4243623192821e-11,ENSG00000154144,0.003005440974303,blue,10.2656513095522,0.774682261182973,6.60708892884321,29.1196781977524,1.40053714092453e-07,8.66257156201995e-07,ENSG00000154144,-1,blue,6.06235316463272,1,1,1,1,2,1,1,1,1,1,1,cis,TRUE,Towards UnRx cis,deepskyblue4
TCN1,-0.904794373310803,6.6110223896251,13.0191490882194,0.000349970801035078,0.00136224815317473,ENSG00000134827,0.0695183302467901,blue,2.8657437722046,-2.11334767096161,7.03862171435571,54.5592198798551,5.16635951294425e-13,6.38623307988204e-12,ENSG00000134827,0,black,11.1947552349573,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
THAP12,0.520137398803349,6.74179404289012,9.10565935957288,0.00272161972675829,0.00815538352165173,ENSG00000137492,0.0209281629045299,blue,2.08855561066043,0.553597417095858,6.71788762708864,14.1178792662279,0.000188737771802705,0.000655472488820298,ENSG00000137492,0,black,3.18344553159292,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
THEM6,-1.65881647188137,6.86576722432294,77.176482876956,5.61398142085787e-17,1.48416041249028e-15,ENSG00000130193,-0.0592815316619402,blue,14.8285191566754,-2.1157503519172,7.15067429332168,156.760564620848,4.58957612828051e-32,1.95793452319018e-30,ENSG00000130193,0,black,29.7082018358693,3,3,NA,3,2,3,2,2,3,3,2,trans,TRUE,Towards UnRx trans,deepskyblue
TIMM10,1.39137020736711,6.85701922871012,77.6576357578401,4.58705512728896e-17,1.22521824193035e-15,ENSG00000134809,0.0240737846406001,blue,14.9117865457287,1.485019026061,6.76266970812876,131.16570794458,1.45047892598095e-27,5.07778347675467e-26,ENSG00000134809,0,black,25.2943258219451,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TIMM8B,1.92655070513242,7.10442535984442,187.952961807463,5.60498084237909e-35,4.87822265225488e-33,ENSG00000150779,-0.0936373904442001,blue,32.3117383814641,1.40509825551319,7.06704264044147,146.885856357177,2.39141639796715e-30,9.53655269658899e-29,ENSG00000150779,-1,blue,28.0206085870792,1,1,1,1,2,1,1,1,1,1,1,cis,TRUE,Towards UnRx cis,deepskyblue4
TLN1,1.61550194494988,7.13433082019088,106.968318200649,3.12357093249718e-22,1.18603825701584e-20,ENSG00000137076,-0.64834147549594,blue,19.9259013020823,1.84491842704338,6.97058685579955,206.105439479357,2.61186629200782e-40,1.42595462085093e-38,ENSG00000137076,0,black,37.8458942951206,1,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
TMEM139,-0.58544991762121,6.70962699941012,8.76020718695556,0.00327367767815906,0.00955459958365489,ENSG00000178826,-1.37029318821592,blue,2.0197875087401,-0.31700722232837,6.68401152950587,3.24006268819032,0.0723680388819185,0.124827661748598,ENSG00000178826,0,black,0.903689164544604,1,1,1,1,1,1,2,1,2,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
TMEM141,0.682083143916477,7.79171772142189,34.4559204608418,9.57932265823857e-09,9.45241188671541e-08,ENSG00000244187,-0.0686393033908201,blue,7.02445736234328,0.567427146367027,7.76192850007646,33.1838743796257,1.34999279945343e-08,9.73438204134186e-08,ENSG00000244187,0,black,7.01169161317873,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TMEM176B,0.85076565429633,6.72348821068605,16.8830955640931,4.88200886391034e-05,0.000233432349752157,ENSG00000106565,-0.96393181446687,blue,3.63183895829361,-0.157543998257466,6.92908611118721,0.747352209363827,0.387666784517518,0.492181284883224,ENSG00000106565,0,black,0.307874904299353,1,1,1,1,1,1,2,1,2,1,1,trans,FALSE,Away from UnRx trans,coral2
TMEM209,-0.547994710175237,6.60186202027181,10.1883041974945,0.00153221291514255,0.00498467922750702,ENSG00000146842,-0.8617831026748,blue,2.30236278403356,-0.478509584575988,6.62872415394548,9.11522305633097,0.00264430831637616,0.00702188647301741,ENSG00000146842,0,black,2.1535461963091,3,3,3,3,3,3,4,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
TMEM245,0.710868986810517,6.7204894818404,17.1907192776732,4.18123270515647e-05,0.000202423928338388,ENSG00000106771,-0.03993425496013,blue,3.69373815126362,0.642908683379517,6.70358223057221,19.9837191837524,9.36622032508228e-06,4.19877677525194e-05,ENSG00000106771,0,black,4.37687721368149,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TMEM258,1.87831604744622,7.62118117387196,243.295943536085,1.17095627212646e-42,1.77847593801796e-40,ENSG00000134825,0.0182094027740201,blue,39.7499520062481,2.2614297531566,7.337158755614,470.959755524712,3.10325251112246e-77,6.0559642621309e-75,ENSG00000134825,0,black,74.2178166963886,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TMEM68,-0.714257307688752,6.72598696472687,17.4361562352232,3.69565311339598e-05,0.000180951510849338,ENSG00000167904,-0.89130638086655,blue,3.74243778641159,0.443804653176974,6.54732192607741,8.74696520189351,0.0048948136932396,0.0121568457065783,ENSG00000167904,1,black,1.915179095288,2,2,2,2,1,2,3,2,2,2,2,cis,FALSE,Away from UnRx cis,darkred
TMEM70,-0.559860047665892,7.79486334582431,19.9054201453882,1.07626468844077e-05,6.01931139109185e-05,ENSG00000175606,0.26482043960671,blue,4.22045318916651,-0.577153294885915,7.87054903769747,30.0290133817205,6.30962390197003e-08,4.09567377415917e-07,ENSG00000175606,0,black,6.38767464278535,5,4,NA,5,4,5,4,4,5,5,4,trans,TRUE,Towards UnRx trans,deepskyblue
TMPRSS13,-0.945786597795014,7.01824204002973,35.8343582346391,5.01439933468532e-09,5.18578601421528e-08,ENSG00000137747,-0.21499077191081,blue,7.28518540788346,-1.87763958754445,7.53601172899175,193.27750697643,3.22868555859948e-38,1.68258545133377e-36,ENSG00000137747,-1,blue,35.7740228705807,1,1,1,1,2,1,1,1,1,1,1,cis,TRUE,Towards UnRx cis,deepskyblue4
TMUB1,-0.908759188131388,6.82735325025034,29.5607837206777,9.76844500620636e-08,8.278596829111e-07,ENSG00000164897,-1.03399875034593,blue,6.08204326720246,-0.473739207144593,6.77277677280326,8.90650148219652,0.00296168884176205,0.00778355589015516,ENSG00000164897,0,black,2.10882195176814,1,1,1,1,1,1,2,1,2,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
TNFRSF10A,0.690710969054012,6.4940402748274,15.6869542351384,0.00048351115750933,0.00181721369532619,ENSG00000104689,-0.05963985882642,blue,2.74059399880977,0.405763690830136,6.52568274474529,7.23542665847707,0.00976615704237396,0.0222050551295622,ENSG00000104689,0,black,1.65354814424509,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TNFRSF10B,-0.665598050089,6.85631731495173,13.3357087465044,0.000297282041873607,0.00117671210971478,ENSG00000120889,-0.0400886604934301,blue,2.92932977713585,-0.561180348547812,6.8792863848365,12.6574745014541,0.000404091501405339,0.0013000095583619,ENSG00000120889,0,black,2.88605345451734,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TNFSF15,0.819292257630853,6.952494372224,11.2731200356243,0.000866631355812611,0.00301976000095568,ENSG00000181634,-0.06633468880253,blue,2.52002757174563,0.123252825091337,7.10159681842012,0.289339847709293,0.59084649989272,0.685286304630252,ENSG00000181634,0,black,0.16412794742227,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TOMM5,1.15466412787104,6.61784128481269,47.4962304115125,2.33211983110261e-11,3.30853483731151e-10,ENSG00000175768,-0.0297917963555401,blue,9.48036428808023,1.6459486427093,6.52368992667025,167.840850186289,7.65991270889261e-29,2.85596420186841e-27,ENSG00000175768,0,black,26.5442472405333,1,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
TOR2A,-0.815115322835815,6.60637068122625,19.8645951155834,1.09831318735299e-05,6.13819188256584e-05,ENSG00000160404,-0.25021430475656,blue,4.21195953945633,-0.542430624830169,6.59728356644253,11.1337619443604,0.00090094847539067,0.00267254185520156,ENSG00000160404,0,black,2.57307548449496,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TPM2,2.39309991763433,8.44685186450453,200.937056468415,7.59105869758919e-37,7.4430810976615e-35,ENSG00000198467,-0.64834147549594,blue,34.1282472490351,1.9937004130935,8.24932452380657,198.035329383681,5.35846669163422e-39,2.8409165604433e-37,ENSG00000198467,0,black,36.5465415215996,1,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
