,gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,cistrans,direction,patient,passage,group
14202,THAP4,ENSG00000176946,0.280461024973568,0.223195393260832,0.502933657517211,0.00252279061806603,trans,Activated,Pt6,X7,2
142110,THAP6,ENSG00000174796,0.400494182476773,0.1341744425511,0.520306085162944,0.00626044855918631,trans,Activated,Pt6,X7,2
14222,THAP9-AS1,ENSG00000251022,0.26840683989211,0.120171300529834,0.682089866588192,4.60876816536949e-07,trans,Activated,Pt6,X7,2
14232,THOC3,ENSG00000051596,0.160138510202333,0.488598049286157,1.67174739860173,6.8704465439942e-27,trans,Activated,Pt6,X7,2
14242,THOC6,ENSG00000131652,0.0926462286215905,0.738762705585386,0.752253400089968,2.67742212863941e-06,trans,Activated,Pt6,X7,2
14252,TIAL1,ENSG00000151923,0.274883143339152,0.133038088901967,0.542847932672106,8.64036378966971e-05,trans,Activated,Pt6,X7,2
14262,TIGD5,ENSG00000179886,0.256468267784674,0.275664347591267,1.05618781192641,1.1659783938081e-10,trans,Activated,Pt6,X7,2
14272,TIMM10,ENSG00000134809,0.103707665955969,0.605700355437639,1.16393045501399,8.25481247949941e-18,trans,Activated,Pt6,X7,2
14282,TIMM22,ENSG00000177370,0.24115914283133,0.278760369443477,0.608390893300888,7.69187029348894e-05,trans,Activated,Pt6,X7,2
14292,TIMP2,ENSG00000035862,-0.157593134968083,0.525387951638139,-0.939310662132916,1.95004235889535e-05,trans,Repressed,Pt6,X7,2
14302,TINAGL1,ENSG00000142910,-0.00625903256220334,0.993398135814912,0.676566599458098,5.67121598499498e-06,trans,Activated,Pt6,X7,2
143110,TIPARP,ENSG00000163659,0.211417024382074,0.492175734280075,-1.13019756558357,1.43392598856379e-10,trans,Repressed,Pt6,X7,2
14322,TJP3,ENSG00000105289,0.324309516937576,0.15092345208968,1.02501433316573,1.99540997612873e-10,trans,Activated,Pt6,X7,2
14332,TKFC,ENSG00000149476,0.162501901080482,0.495291090214229,0.70515568834298,8.32339709980628e-06,trans,Activated,Pt6,X7,2
14342,TLDC1,ENSG00000140950,0.209200136215853,0.320801922628723,0.559780958917641,0.000155731288390974,trans,Activated,Pt6,X7,2
14352,TLE4,ENSG00000106829,-0.347784742089341,0.182619643868699,-0.914379013239088,9.0957728801002e-07,trans,Repressed,Pt6,X7,2
14362,TLR5,ENSG00000187554,-0.053041990063929,0.970598963150105,0.704150545355338,0.000260828490112028,trans,Activated,Pt6,X7,2
14372,TLX3,ENSG00000164438,0.16806059032073,0.554843155590679,0.702401850883199,6.71753589533504e-05,trans,Activated,Pt6,X7,2
14382,TM4SF1,ENSG00000169908,-0.0950454312335468,0.650325854059371,-1.24087753638338,6.51975539153458e-27,trans,Repressed,Pt6,X7,2
14402,TM7SF2,ENSG00000149809,-0.0300438915443963,0.960435444417101,0.658218427538295,0.000269002902417676,trans,Activated,Pt6,X7,2
14419,TM7SF3,ENSG00000064115,0.339750363564049,0.124819614635133,1.09594431322272,2.33449719363104e-12,trans,Activated,Pt6,X7,2
14422,TM9SF2,ENSG00000125304,-0.0606280653635201,0.757123624470651,1.05160120095406,1.10319725863039e-16,trans,Activated,Pt6,X7,2
14432,TM9SF4,ENSG00000101337,0.18785703043295,0.446047469893167,0.560720243922997,0.000557733676251425,trans,Activated,Pt6,X7,2
14442,TMED5,ENSG00000117500,0.0545601557092292,0.848166538436577,-0.507720909631914,0.000385824651498163,trans,Repressed,Pt6,X7,2
14452,TMED8,ENSG00000100580,0.283647998017975,0.225874055609167,0.614655225944946,0.000194391485543524,trans,Activated,Pt6,X7,2
14462,TMEM109,ENSG00000110108,0.227530738006189,0.218737640812009,0.746783439920929,1.1027828117599e-08,trans,Activated,Pt6,X7,2
14472,TMEM125,ENSG00000179178,-0.291860105357829,0.220885828350238,-0.532745207392108,0.00131818524314351,trans,Repressed,Pt6,X7,2
14482,TMEM138,ENSG00000149483,0.211643282752085,0.333536554608668,0.820763455343248,9.80706603255984e-08,trans,Activated,Pt6,X7,2
14492,TMEM139,ENSG00000178826,0.358671360563229,0.136428303110094,1.0007557511956,1.60205964186438e-08,trans,Activated,Pt6,X7,2
14502,TMEM14A,ENSG00000096092,0.00593744876329231,0.993159464759275,0.576792171192181,2.79463365313814e-05,trans,Activated,Pt6,X7,2
145110,TMEM150A,ENSG00000168890,0.31532832977219,0.179800201851428,1.03724369312482,4.11696294775328e-10,trans,Activated,Pt6,X7,2
14522,TMEM164,ENSG00000157600,0.369490994600497,0.165934397485711,0.745755486680986,9.68411410334399e-05,trans,Activated,Pt6,X7,2
14532,TMEM167B,ENSG00000215717,-0.0219497064031346,0.969731853613375,-0.811740075503452,1.88327378444246e-07,trans,Repressed,Pt6,X7,2
14542,TMEM168,ENSG00000146802,0.220245137043961,0.38410367834353,1.00025957775496,3.0552636678091e-09,trans,Activated,Pt6,X7,2
14552,TMEM176B,ENSG00000106565,0.131665151150638,0.659797949915209,0.628469687686374,0.000540129959925089,trans,Activated,Pt6,X7,2
14562,TMEM198,ENSG00000188760,0.187323924814053,0.591378119311195,0.733721599804927,0.00013096396282176,trans,Activated,Pt6,X7,2
14572,TMEM206,ENSG00000065600,0.175635631871118,0.438051938678713,0.8120433272071,1.70960251552533e-07,trans,Activated,Pt6,X7,2
14582,TMEM238,ENSG00000233493,-0.151481751587584,0.54222884762853,-0.632767132336102,1.20347116908467e-05,trans,Repressed,Pt6,X7,2
14592,TMEM241,ENSG00000134490,0.305471344618657,0.309261228946998,0.739426181281516,0.000151966709618963,trans,Activated,Pt6,X7,2
14602,TMEM242,ENSG00000215712,0.308753984027088,0.187198636676236,0.842265133006256,3.49547457428952e-07,trans,Activated,Pt6,X7,2
14619,TMEM243,ENSG00000135185,0.16166757548252,0.566628828227593,0.669512417173445,0.000109341308709291,trans,Activated,Pt6,X7,2
14622,TMEM245,ENSG00000106771,0.0824404199598247,0.816848499483287,0.829762073250203,2.08367968336523e-07,trans,Activated,Pt6,X7,2
14632,TMEM254,ENSG00000133678,0.235620549660877,0.339066249090586,0.766830913689572,2.50343515615803e-06,trans,Activated,Pt6,X7,2
14642,TMEM33,ENSG00000109133,0.187885842379495,0.419938934031105,0.595681773847375,0.000142688887952796,trans,Activated,Pt6,X7,2
14652,TMEM62,ENSG00000137842,0.194807436540729,0.548441559522759,0.775630872296709,7.00486602389185e-05,trans,Activated,Pt6,X7,2
14662,TMEM63B,ENSG00000137216,0.224048127844735,0.256439955825648,0.817366842414946,2.75377150487082e-08,trans,Activated,Pt6,X7,2
14672,TMEM68,ENSG00000167904,-0.0769197941997264,0.813625263904935,1.24594139322404,2.28871010673343e-12,cis,Activated,Pt6,X7,2
14682,TMEM79,ENSG00000163472,0.00538407948597694,0.990621507410889,-0.762026432615811,2.39967169219525e-05,trans,Repressed,Pt6,X7,2
14692,TMEM87B,ENSG00000153214,0.223998132822264,0.375341228564743,0.657562119754142,0.000107798665745684,trans,Activated,Pt6,X7,2
14702,TMEM98,ENSG00000006042,-0.329017698703042,0.290253143127287,-0.686892150381013,0.000144820471506632,trans,Repressed,Pt6,X7,2
14719,TMEM9B,ENSG00000175348,0.15461982324031,0.442990182898771,0.712373495091621,2.95939010936465e-07,trans,Activated,Pt6,X7,2
14722,TMF1,ENSG00000144747,0.0633558615661666,0.915861523368888,-0.509076550449176,0.000819113860813866,trans,Repressed,Pt6,X7,2
14732,TMPRSS13,ENSG00000137747,0.0374430306705639,0.897163014037994,-0.935402962146079,2.20714527794835e-11,cis,Repressed,Pt6,X7,2
14742,TMSB4X,ENSG00000205542,0.0500272557423373,0.841404302840968,-0.821589088578097,4.41090528082952e-10,trans,Repressed,Pt6,X7,2
14752,TNFRSF10B,ENSG00000120889,0.193027167270685,0.496200833448278,-0.822469474628704,3.91271381176622e-07,trans,Repressed,Pt6,X7,2
14762,TNFRSF12A,ENSG00000006327,-0.192303531129446,0.361693572919547,-0.719162551312746,1.41265857084529e-07,trans,Repressed,Pt6,X7,2
14772,TNFRSF18,ENSG00000186891,0.33539690126929,0.16948928405251,0.505074425027999,0.00418026891460704,trans,Activated,Pt6,X7,2
14782,TNFRSF21,ENSG00000146072,0.192491307570488,0.549037205726229,0.885375283660228,3.01212056383218e-06,trans,Activated,Pt6,X7,2
14792,TNFSF10,ENSG00000121858,0.131333499979265,0.680419911894499,0.817591212441306,7.90091264265213e-06,trans,Activated,Pt6,X7,2
14802,TNFSF12,ENSG00000239697,0.0514483692328364,0.902806901566986,0.614877106165089,0.000769478799214593,trans,Activated,Pt6,X7,2
148110,TNNI3,ENSG00000129991,0.391646516049661,0.122684164581154,1.15701700809195,4.42379819762624e-10,trans,Activated,Pt6,X7,2
14822,TNNT1,ENSG00000105048,0.0527508261347103,0.874213354685879,0.73262016794483,1.27734083153053e-05,trans,Activated,Pt6,X7,2
14832,TNRC18,ENSG00000182095,0.15987549435973,0.578316537390032,1.07286503440355,1.41335025859735e-09,trans,Activated,Pt6,X7,2
14842,TNRC6A,ENSG00000090905,-0.333295826120778,0.169373591073293,-0.775450169263956,1.25884206899964e-05,trans,Repressed,Pt6,X7,2
14852,TNS3,ENSG00000136205,0.380833466278499,0.11475693513448,0.886595262345254,2.87164676214855e-07,trans,Activated,Pt6,X7,2
14862,TOB1,ENSG00000141232,0.171293805998945,0.404886648521296,0.775374751420775,1.03362547933783e-07,trans,Activated,Pt6,X7,2
14872,TOMM22,ENSG00000100216,0.193210907033573,0.141398661368735,0.806885417982975,1.05121777085831e-14,trans,Activated,Pt6,X7,2
14882,TOP1MT,ENSG00000184428,0.115752716837788,0.703456079073331,0.683526449829716,5.62680128676201e-05,trans,Activated,Pt6,X7,2
14892,TOR1A,ENSG00000136827,0.230262416931437,0.131586671891819,0.752930330277192,2.55608900687176e-09,trans,Activated,Pt6,X7,2
14902,TOR1B,ENSG00000136816,0.136095412107597,0.627774057119097,0.625802458404116,0.000427761948206364,trans,Activated,Pt6,X7,2
14919,TP53BP1,ENSG00000067369,0.232393413993823,0.436990669812466,0.541090820140018,0.00409165127547116,trans,Activated,Pt6,X7,2
14922,TPM2,ENSG00000198467,0.00751680996335327,0.991550069244845,0.808249047091404,1.25145426263533e-05,trans,Activated,Pt6,X7,2
14932,TPRG1L,ENSG00000158109,0.324852110499775,0.147700884943833,0.51132893431676,0.0017329328976959,trans,Activated,Pt6,X7,2
14942,TRABD,ENSG00000170638,0.173991911856886,0.270466789341103,0.638077571800528,7.09218488420199e-08,trans,Activated,Pt6,X7,2
14952,TRAF7,ENSG00000131653,-0.00212743366309418,0.997362449428752,0.585299670825767,5.15849935965727e-06,trans,Activated,Pt6,X7,2
14962,TRAPPC11,ENSG00000168538,0.239718520563425,0.459609616269036,0.5404510099553,0.00649873029354476,trans,Activated,Pt6,X7,2
14972,TRAPPC12,ENSG00000171853,-0.0689130854622726,0.78964835649793,0.602133942490714,3.97321523301055e-05,trans,Activated,Pt6,X7,2
14982,TRAPPC6B,ENSG00000182400,0.059277032300381,0.969015655289012,0.738524462170792,0.000116326973330287,trans,Activated,Pt6,X7,2
14992,TRAPPC8,ENSG00000153339,0.333906798533609,0.145852860080111,0.933047606607298,2.88274518353021e-08,trans,Activated,Pt6,X7,2
15002,TRIB2,ENSG00000071575,0.133096217688083,0.651610086347764,0.58840474073523,0.000543185885872849,trans,Activated,Pt6,X7,2
150110,TRIB3,ENSG00000101255,0.0750835274746936,0.94183758242428,-0.703849323827496,0.000398288179132231,trans,Repressed,Pt6,X7,2
15022,TRIL,ENSG00000255690,0.147856459097788,0.628153973105387,1.38254114858954,4.92002349729095e-15,trans,Activated,Pt6,X7,2
15032,TRIM16,ENSG00000221926,-0.205313772975309,0.59635898819643,-0.814016831378528,7.66956350542077e-06,trans,Repressed,Pt6,X7,2
15042,TRIM16,ENSG00000221926,-0.205313772975309,0.59635898819643,-0.814016831378528,7.66956350542077e-06,trans,Repressed,Pt6,X7,2
15052,TRIM2,ENSG00000109654,-0.249882250415605,0.228910101015126,-0.714199398844126,2.40215505181172e-06,trans,Repressed,Pt6,X7,2
15062,TRIM29,ENSG00000137699,-0.377796250928938,0.106982718884704,-1.34531702240543,3.86235395489551e-16,cis,Repressed,Pt6,X7,2
15071,TRIM56,ENSG00000169871,-0.141690684129522,0.638593339814429,-1.05394766972693,3.18055809187833e-10,trans,Repressed,Pt6,X7,2
15082,TRMT112,ENSG00000173113,0.121206862074061,0.387317283990293,0.678884258789084,8.40067739984961e-12,trans,Activated,Pt6,X7,2
15092,TRMT61A,ENSG00000166166,0.210116373166988,0.389249775182601,1.19377241708703,3.76586822730461e-14,cis,Activated,Pt6,X7,2
15104,TRPC4AP,ENSG00000100991,0.180671654898709,0.451123405282573,0.580329597665687,0.000206280887035225,trans,Activated,Pt6,X7,2
151110,TSC22D2,ENSG00000196428,-0.19551136005787,0.448881292077217,-0.634697964115097,6.39841572090609e-05,trans,Repressed,Pt6,X7,2
15122,TSEN15,ENSG00000198860,0.12433734780418,0.646935133641764,0.929818447271863,6.05236987930008e-09,trans,Activated,Pt6,X7,2
15132,TSFM,ENSG00000123297,0.254042305873507,0.169445959562279,0.637035457256472,3.80985864352845e-06,trans,Activated,Pt6,X7,2
15142,TSKU,ENSG00000182704,-0.3366448410788,0.199935588252861,0.590540397374271,0.00140645892969545,trans,Activated,Pt6,X7,2
15152,TSNAX,ENSG00000116918,0.194778906603101,0.153658356570377,0.686277190526119,5.45053431039446e-10,trans,Activated,Pt6,X7,2
15162,TSTA3,ENSG00000104522,0.223752217647797,0.148443675813325,0.709343560293357,1.97071298216651e-08,trans,Activated,Pt6,X7,2
15182,TTC27,ENSG00000018699,0.277226398635614,0.294176186812648,1.14249178792605,1.42748297188876e-09,trans,Activated,Pt6,X7,2
15192,TTC32,ENSG00000183891,0.0672297817463909,0.794415972231008,1.13196123451844,1.4061860050272e-14,trans,Activated,Pt6,X7,2
15202,TTC7A,ENSG00000068724,0.238270842731844,0.465646617227351,0.755132799813692,0.000111821626204171,trans,Activated,Pt6,X7,2
152110,TTC7B,ENSG00000165914,0.258042341999439,0.329176699466575,0.895758458954417,1.82562490921914e-06,trans,Activated,Pt6,X7,2
15222,TUBA1A,ENSG00000167552,-0.0859052516989998,0.747567317695238,-0.550394266315036,0.00121265611148957,trans,Repressed,Pt6,X7,2
15232,TUBB2A,ENSG00000137267,-0.389383556017092,0.117070368357987,-1.15019661485316,1.66450470780348e-10,trans,Repressed,Pt6,X7,2
15242,TUBB4B,ENSG00000188229,-0.100792179107097,0.542302697709668,-0.988917757698385,2.73915273554709e-19,trans,Repressed,Pt6,X7,2
15252,TUBGCP3,ENSG00000126216,0.151926569012213,0.707333467800255,0.533625803915937,0.00809337142942443,trans,Activated,Pt6,X7,2
15262,TWF2,ENSG00000247596,0.243247524872368,0.181687210029984,1.21357641299668,2.19978180827109e-17,trans,Activated,Pt6,X7,2
15272,TWISTNB,ENSG00000105849,-0.0241359738644234,0.935602170138242,-0.592044161157781,4.70735242695996e-05,trans,Repressed,Pt6,X7,2
15282,TWSG1,ENSG00000128791,0.0374166731777181,0.916440632793339,0.592748630203551,0.00267282765104543,trans,Activated,Pt6,X7,2
15292,TXNDC15,ENSG00000113621,0.231161908274544,0.169644824228497,0.670581591709814,2.4289429631943e-07,trans,Activated,Pt6,X7,2
15302,TXNDC17,ENSG00000129235,-0.140489523395048,0.351353493947003,0.598719200995475,1.93302084574676e-07,trans,Activated,Pt6,X7,2
153110,TXNL4A,ENSG00000141759,0.116412893231691,0.357011735530007,0.500396311927553,2.15807472756287e-08,trans,Activated,Pt6,X7,2
15322,TYMP,ENSG00000025708,-0.263894165562543,0.216596003413637,-0.525469141561378,0.000254197739951015,trans,Repressed,Pt6,X7,2
15332,TYSND1,ENSG00000156521,0.144423800018342,0.641215193295026,0.554534350138796,0.0010121644150092,trans,Activated,Pt6,X7,2
15342,UAP1,ENSG00000117143,-0.0955183948710851,0.729037138055692,-0.782526300177782,1.56199944759521e-07,trans,Repressed,Pt6,X7,2
15352,UBA2,ENSG00000126261,-0.0881952357420823,0.738762705585386,-0.739280652244429,8.40165087346099e-08,cis,Repressed,Pt6,X7,2
15362,UBAC2,ENSG00000134882,0.191766312771411,0.290623553284299,0.540249131760603,5.01962306138195e-05,trans,Activated,Pt6,X7,2
15372,UBALD2,ENSG00000185262,-0.156386365871336,0.338639306794662,1.14645332792973,4.73780167840513e-23,trans,Activated,Pt6,X7,2
15382,UBB,ENSG00000170315,0.165595232935048,0.121632055451463,-0.575304898669498,6.28784866496614e-06,trans,Repressed,Pt6,X7,2
15392,UBE2B,ENSG00000119048,-0.00604364195727519,0.990227132119362,-0.5806659568317,1.47670862684833e-07,trans,Repressed,Pt6,X7,2
15402,UBE2D1,ENSG00000072401,0.197435702028849,0.419573895900778,0.561563899536432,0.00047639989352218,trans,Activated,Pt6,X7,2
154110,UBE2L6,ENSG00000156587,0.308289591761182,0.27597565268618,0.729326601036197,0.000173714370924763,trans,Activated,Pt6,X7,2
15422,UBE2V2,ENSG00000169139,0.206545393039503,0.15534767388815,1.24217918250833,1.3008959628198e-23,cis,Activated,Pt6,X7,2
15432,UBE3C,ENSG00000009335,0.19461914917238,0.446565799632063,0.640989407399654,0.000140901041557986,trans,Activated,Pt6,X7,2
15442,UBE4A,ENSG00000110344,-0.115902326849036,0.709787589733562,-0.892761237249143,8.34671874680904e-08,cis,Repressed,Pt6,X7,2
15452,UBLCP1,ENSG00000164332,0.231304560239833,0.429466167000299,0.538335584409547,0.00405595104460904,trans,Activated,Pt6,X7,2
15462,UBR2,ENSG00000024048,0.312334658448439,0.174243849201993,0.611201941730913,0.000178705490626961,trans,Activated,Pt6,X7,2
15472,UBXN2B,ENSG00000215114,0.0726159756349392,0.942523149272004,0.733770776762529,6.71753589533504e-05,cis,Activated,Pt6,X7,2
15482,UBXN8,ENSG00000104691,0.400666941677075,0.173200177371103,0.897721260686666,5.50282265403887e-06,cis,Activated,Pt6,X7,2
15492,UCK2,ENSG00000143179,0.0690124842276791,0.803648216206377,0.79009013345721,4.48729503878202e-07,trans,Activated,Pt6,X7,2
15502,UCKL1,ENSG00000198276,0.0548822177512016,0.855524639708438,0.923109891618655,8.57545992294507e-09,trans,Activated,Pt6,X7,2
155110,ULK3,ENSG00000140474,0.134736912401091,0.727675812412775,0.959660858867084,3.45103048087584e-07,trans,Activated,Pt6,X7,2
15521,UNC119,ENSG00000109103,0.225717241455688,0.268146842261571,0.653877095325962,1.15346688487094e-05,trans,Activated,Pt6,X7,2
15532,UNC93B1,ENSG00000110057,0.233117389296131,0.235431061697147,0.887559015357952,7.18539865203095e-10,trans,Activated,Pt6,X7,2
15542,UPF2,ENSG00000151461,-0.363668357674772,0.125377517133672,-0.511288986179564,0.00293579776093305,trans,Repressed,Pt6,X7,2
15552,UQCRB,ENSG00000156467,-0.00766289528790852,0.96786996910392,1.44113103852109,4.24253444562464e-51,cis,Activated,Pt6,X7,2
15562,URB1,ENSG00000142207,0.412429115919306,0.106451598175054,0.52946570868443,0.00638223790447425,trans,Activated,Pt6,X7,2
15572,UROD,ENSG00000126088,-0.309713550442411,0.232338076436741,-0.823098156536752,1.13688208463929e-07,trans,Repressed,Pt6,X7,2
15582,UROS,ENSG00000188690,0.210885746255037,0.373782739423403,0.781224705770504,1.65236910169918e-07,trans,Activated,Pt6,X7,2
15592,USB1,ENSG00000103005,0.119232634646257,0.566168440701021,0.775718432587376,9.92368917447982e-09,trans,Activated,Pt6,X7,2
15602,USE1,ENSG00000053501,-0.123286929553945,0.595655124806296,-0.553237946221164,2.97687153175927e-05,trans,Repressed,Pt6,X7,2
156110,USP1,ENSG00000162607,-0.143126355990708,0.519523956408589,-0.539754532143233,0.000140293502520107,trans,Repressed,Pt6,X7,2
15622,USP33,ENSG00000077254,-0.385210682003849,0.113878743036654,-0.663669804590555,7.6149480719407e-05,trans,Repressed,Pt6,X7,2
15632,USP53,ENSG00000145390,-0.267867306827237,0.277154745669113,-0.613732872770866,0.000392683493539228,trans,Repressed,Pt6,X7,2
15642,UTP11,ENSG00000183520,-0.149576494081897,0.501384829003081,-0.642973648511802,1.65469691169062e-06,trans,Repressed,Pt6,X7,2
15652,UTP6,ENSG00000108651,0.110293409435057,0.634573086391373,0.513453418023742,0.000368848638883136,trans,Activated,Pt6,X7,2
15662,VANGL2,ENSG00000162738,0.339057380483433,0.25123609163102,0.645513565955141,0.000448234442583586,trans,Activated,Pt6,X7,2
15672,VCL,ENSG00000035403,-0.1907425824205,0.473076226710297,-0.703524967192151,6.88809262262389e-05,trans,Repressed,Pt6,X7,2
15682,VEPH1,ENSG00000197415,0.268707198343145,0.322535854045929,0.671704526475148,0.000582376954951838,trans,Activated,Pt6,X7,2
15692,VIM,ENSG00000026025,-0.245374568693987,0.483517806791794,-1.78005407261017,5.38043546475511e-14,trans,Repressed,Pt6,X7,2
15702,VIRMA,ENSG00000164944,-0.102223381682219,0.712167276454627,0.599502164997472,0.00184585063644404,cis,Activated,Pt6,X7,2
157110,VKORC1,ENSG00000167397,-0.128659731900224,0.47200850162778,-0.639893581121708,9.82181740577039e-09,trans,Repressed,Pt6,X7,2
15722,VMA21,ENSG00000160131,-0.0466633097160998,0.849625601541766,0.567396003541339,4.46542012540067e-05,trans,Activated,Pt6,X7,2
15732,VMP1,ENSG00000062716,-0.16593897833854,0.411938096521135,-1.17814249572879,7.04141867693145e-19,trans,Repressed,Pt6,X7,2
15742,VPS25,ENSG00000131475,0.227405912971725,0.122513588490914,0.690940363745279,1.23561505334215e-09,trans,Activated,Pt6,X7,2
15752,VPS36,ENSG00000136100,0.0164503717332587,0.961848338814036,0.831205351444189,2.76926069212275e-09,trans,Activated,Pt6,X7,2
15762,VPS45,ENSG00000136631,0.193646468460142,0.465133696129846,0.61837891664132,0.000296619285458036,trans,Activated,Pt6,X7,2
15772,VPS9D1-AS1,ENSG00000261373,0.0809574845605652,0.890832269907126,0.569291603103855,0.00119352158275872,trans,Activated,Pt6,X7,2
15782,VRK1,ENSG00000100749,0.134936046785722,0.642681339034742,0.70471282004352,3.25213933640025e-05,cis,Activated,Pt6,X7,2
15792,VSIR,ENSG00000107738,0.290691353665105,0.335483807452112,0.661429870604437,0.000744990589326181,trans,Activated,Pt6,X7,2
15802,VWA5A,ENSG00000110002,0.056146594359714,0.859771824713546,-1.09581960888457,9.49315146190763e-10,cis,Repressed,Pt6,X7,2
158110,WARS,ENSG00000140105,0.357243822176293,0.11475693513448,1.18611240109368,1.13201660556818e-13,cis,Activated,Pt6,X7,2
15822,WASHC1,ENSG00000181404,0.365319895857818,0.115940730603962,0.909520002236512,2.15188490108949e-07,trans,Activated,Pt6,X7,2
15832,WDR20,ENSG00000140153,0.151918925107051,0.565116857523387,1.11107364728541,2.51665535634168e-11,cis,Activated,Pt6,X7,2
15842,WDR45B,ENSG00000141580,-0.219779784249729,0.208618854975397,-0.623427083826703,6.52239160722248e-07,trans,Repressed,Pt6,X7,2
15852,WFS1,ENSG00000109501,0.202772901977195,0.488598049286157,0.735045845068892,4.29242172284604e-05,trans,Activated,Pt6,X7,2
15862,WHRN,ENSG00000095397,-0.127055455379929,0.702391304018911,-0.755973111667622,2.58365127658229e-05,trans,Repressed,Pt6,X7,2
15872,WIZ,ENSG00000011451,-0.00284464916426742,0.994943722621177,0.803367006229453,1.69415379056205e-07,trans,Activated,Pt6,X7,2
15882,WRAP73,ENSG00000116213,0.206593887310664,0.442990182898771,0.810334319251318,1.35168929634902e-05,trans,Activated,Pt6,X7,2
15892,WRNIP1,ENSG00000124535,0.328120912827837,0.178843506862579,0.694363345690021,3.74234207175441e-05,trans,Activated,Pt6,X7,2
15902,WSB2,ENSG00000176871,0.0851143804727581,0.748386940454181,0.545554826315499,0.000415515549530314,trans,Activated,Pt6,X7,2
159110,WWP1,ENSG00000123124,-0.100232204924209,0.773610741703078,1.13960937523071,4.26403869938959e-11,cis,Activated,Pt6,X7,2
15922,XAB2,ENSG00000076924,0.187432373932985,0.639880114807356,-0.708530280287611,4.14494614495529e-05,trans,Repressed,Pt6,X7,2
15932,XPO7,ENSG00000130227,0.327100575350391,0.189477735939862,0.704015343280473,5.10478063153543e-05,trans,Activated,Pt6,X7,2
15942,XRN2,ENSG00000088930,0.200762092542925,0.140026877503795,0.604850068992091,2.93624118550407e-07,trans,Activated,Pt6,X7,2
15952,YOD1,ENSG00000180667,-0.32466307676551,0.205961232392864,-1.13691108254078,7.63249713566228e-10,trans,Repressed,Pt6,X7,2
15962,YPEL3,ENSG00000090238,-0.199307492038159,0.427769269747367,-0.69973372315582,2.41533508207782e-05,trans,Repressed,Pt6,X7,2
15972,YTHDC2,ENSG00000047188,0.296718861819327,0.285927151261039,0.588395616374661,0.00194928606273893,trans,Activated,Pt6,X7,2
15982,YTHDF1,ENSG00000149658,0.194541484225241,0.365271452172159,0.520187488717371,0.000450168404671126,trans,Activated,Pt6,X7,2
15992,YTHDF3,ENSG00000185728,0.290723460590058,0.205164035151023,0.616269502294649,0.000194104058801518,cis,Activated,Pt6,X7,2
16002,ZBED4,ENSG00000100426,0.277593069080711,0.277864292628489,0.618615935866375,0.00047647637997523,trans,Activated,Pt6,X7,2
160110,ZBED5-AS1,ENSG00000247271,0.0709709272450138,0.906666413662668,0.654281385412346,0.00028048518683598,trans,Activated,Pt6,X7,2
16022,ZBTB10,ENSG00000205189,0.247603397052363,0.262637475186249,0.864377704537422,7.30459148129547e-08,trans,Activated,Pt6,X7,2
16032,ZBTB11,ENSG00000066422,6.08384286938037e-05,0.997820751520401,-0.695769198702404,2.19787646812277e-05,trans,Repressed,Pt6,X7,2
16042,ZBTB43,ENSG00000169155,-0.0587540945610059,0.841404302840968,-1.12159823785534,2.10900527059467e-13,trans,Repressed,Pt6,X7,2
16052,ZBTB7B,ENSG00000160685,-0.0494869299007262,0.873950507925239,0.601941634596312,0.000278541244989065,trans,Activated,Pt6,X7,2
16062,ZC2HC1A,ENSG00000104427,-0.140719376855337,0.662919590669229,-0.581847176553878,0.00101478595968009,trans,Repressed,Pt6,X7,2
16072,ZC3HAV1,ENSG00000105939,0.368425013640739,0.125431849754078,0.60969271940218,0.00113122512063271,trans,Activated,Pt6,X7,2
16082,ZCCHC14,ENSG00000140948,0.167057288368878,0.591378119311195,0.611256145847436,0.00144931084981565,trans,Activated,Pt6,X7,2
16092,ZCCHC2,ENSG00000141664,-0.0564222297871133,0.857612765078711,-0.588685631100144,0.000171032028639157,trans,Repressed,Pt6,X7,2
16103,ZDHHC13,ENSG00000177054,-0.0608546735001334,0.853497153050983,0.875008549551709,2.75148342301451e-07,trans,Activated,Pt6,X7,2
16119,ZDHHC5,ENSG00000156599,-0.0974099729542293,0.729713712187393,0.546410599907226,0.000857809060971749,trans,Activated,Pt6,X7,2
16121,ZDHHC7,ENSG00000153786,0.282467489378653,0.235431061697147,0.613983394400701,0.00033632773212918,trans,Activated,Pt6,X7,2
16131,ZDHHC9,ENSG00000188706,0.0335975116601733,0.999025034282155,0.567981749119614,1.71693864407413e-05,trans,Activated,Pt6,X7,2
16141,ZER1,ENSG00000160445,0.064203227368433,0.916705118662599,0.906801084485693,3.6762833868464e-06,trans,Activated,Pt6,X7,2
16151,ZFC3H1,ENSG00000133858,-0.0670389138869986,0.851083688232968,-0.568683954545981,0.00119220328034039,trans,Repressed,Pt6,X7,2
16161,ZFP36L2,ENSG00000152518,0.189999029033315,0.328752949531074,1.26412536996328,5.96309991419961e-22,trans,Activated,Pt6,X7,2
16171,ZFP91,ENSG00000186660,-0.0127368971529628,0.96786996910392,-0.68115832187953,3.54992747936528e-05,trans,Repressed,Pt6,X7,2
16181,ZFYVE21,ENSG00000100711,-0.0702279847785556,0.742610769896426,1.20160583319337,1.5143235455602e-18,cis,Activated,Pt6,X7,2
