gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,cistrans,direction
BASP1,ENSG00000176788,-0.882144145135728,4.23241569929969e-05,-1.91100684289083,9.15398360953694e-16,trans,Towards UnRx
BBC3,ENSG00000105327,-0.590870632797405,0.00060888023822376,-0.800888896311549,1.24804407440758e-05,trans,Towards UnRx
BBS7,ENSG00000138686,0.707557593202405,5.06950340183973e-08,0.717492672071704,3.78624897579917e-06,trans,Towards UnRx
BCAP29,ENSG00000075790,-1.62611419755431,1.25494624070543e-17,-1.77956146899278,7.96862562011652e-21,trans,Towards UnRx
BCAP31,ENSG00000185825,0.852716788729879,1.57504842428112e-42,1.20787797081108,1.23939964825633e-43,trans,Towards UnRx
BCL10,ENSG00000142867,-1.23267785642294,1.63112339322965e-13,-1.72391619655085,2.28983249921971e-23,trans,Towards UnRx
BCL7C,ENSG00000099385,0.596382853223122,4.62841182635023e-13,0.767581749035029,6.15977907161631e-13,trans,Towards UnRx
BDP1,ENSG00000145734,0.84612431172016,1.85431070130048e-12,0.394571714251027,0.00715818331707611,trans,Towards UnRx
BEX3,ENSG00000166681,0.726879702478798,1.70396604751644e-17,0.826622758753901,9.7651937575727e-15,trans,Towards UnRx
BEX4,ENSG00000102409,0.660500836250198,1.13919011909484e-08,0.502346534837032,0.000314906009353326,trans,Towards UnRx
BICD2,ENSG00000185963,-0.547635722612498,0.00223566717064989,-0.819470673471853,3.97591822552802e-06,trans,Towards UnRx
BIN2,ENSG00000110934,-0.533055284481131,0.00195355530366854,-0.163574164274872,0.458804624495271,trans,Towards UnRx
BIRC3,ENSG00000023445,-0.604509122606981,0.00318464776859167,-1.95550706598465,1.90588614464434e-19,trans,Towards UnRx
BLMH,ENSG00000108578,0.568833245628184,5.15407495382879e-06,0.635389667810782,3.2361074060312e-05,trans,Towards UnRx
BLOC1S1,ENSG00000135441,-0.786321080695881,6.481155755899e-08,-0.645825857790332,0.000110383854088188,trans,Towards UnRx
BLOC1S5,ENSG00000188428,0.608037452261448,4.87558686497772e-05,0.477308733492839,0.00529629137243901,trans,Towards UnRx
BMI1,ENSG00000168283,0.63254732556158,0.000219873967622716,0.823268431699049,2.01588751913375e-05,trans,Towards UnRx
BMPR2,ENSG00000204217,-0.614824040953906,6.095416609273e-05,-0.312211756432766,0.0873100258889553,trans,Towards UnRx
BNIP3L,ENSG00000104765,-0.584386231573299,9.00462761600338e-06,-0.883829539892706,6.46693547490971e-10,trans,Towards UnRx
BPNT1,ENSG00000162813,0.565807135124998,2.2898348251811e-06,0.851991787082704,1.97025198888447e-08,trans,Towards UnRx
BRF1,ENSG00000185024,0.798614817263819,2.36527105878036e-07,0.802930852192609,1.84337060929683e-05,cis,Towards UnRx
BRF2,ENSG00000104221,0.64610552125259,1.74734617916898e-05,0.510764602923548,0.00392027007819216,trans,Towards UnRx
BRPF3,ENSG00000096070,0.537214113735866,0.000459702510757854,0.637859090635929,0.000428711297907812,trans,Towards UnRx
BST2,ENSG00000130303,3.28654559395608,2.64454434801797e-104,2.3143036494061,8.12554719799551e-31,trans,Towards UnRx
